"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_rate","currency","estimated_monthly_storage_fee","dangerous_goods_storage_type","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B0B42K8BKS","X003A8B6OJ","365Home Bowl Cozy Pattern Template, Clear Acrylic Bowl Wrap, Sewing Templates for Quilting with Needle Set, Rotary Cutter and Manual Instruction","DEN4","US","12.01","11.54","0.47","inches","0.31","pounds","0.0377","cubic feet","Standard-Size","2.52","0.0","0.0948","2023-01","0.83","USD","0.0787","--","N","N","0.0","--","0.0"
"B0B42KWPRX","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Clear Acrylic Bowl Wrap, Sewing Pattern Templates for Quilting with Needle Set and Manual Instruction","DEN4","US","11.77","11.46","2.05","inches","1.01","pounds","0.16","cubic feet","Standard-Size","11.55","0.0","1.8222","2023-01","0.83","USD","1.5124","--","N","N","0.0","--","0.16"
"B0B42LPW36","X003A8GAYF","365Home Bowl Cozy Pattern Template, Clear Acrylic Bowl Wrap, Sewing Templates for Quilting with Needle Set, Rotary Cutter and Manual Instruction","DEN4","US","7.09","7.01","0.43","inches","0.15","pounds","0.0124","cubic feet","Standard-Size","1.52","0.0","0.0188","2023-01","0.83","USD","0.0156","--","N","N","0.0","--","0.0"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Clear Acrylic Bowl Wrap, Sewing Pattern Templates for Quilting with Needle Set and Manual Instruction","DEN4","US","11.22","10.83","0.79","inches","0.77","pounds","0.0556","cubic feet","Standard-Size","100.29","0.0","5.5499","2023-01","0.83","USD","4.6064","--","N","N","0.0","--","0.39"
"B0B42JF83D","X003A8K93X","365Home Bowl Cozy Pattern Template, Clear Acrylic Bowl Wrap, Sewing Templates for Quilting with Needle Set, Rotary Cutter and Manual Instruction","DEN4","US","8.94","8.7","0.59","inches","0.29","pounds","0.0266","cubic feet","Standard-Size","1.52","0.0","0.0385","2023-01","0.83","USD","0.032","--","N","N","0.0","--","0.06"
"B0BC82PT7P","X003DKUC8F","365Home 3-Pack Multifunction Vegetable Bean Cutter Slicer Peeler Frencher Stringer, Veggie Green Onion Pepper Slicer Shredder, Cucumber Carrot Potato Onion Chopper Dicer Cutter Tool with Container.","DEN4","US","6.06","4.49","4.37","inches","0.73","pounds","0.0688","cubic feet","Standard-Size","3.0","0.0","0.2064","2023-01","0.83","USD","0.1713","--","N","N","0.0","--","0.0"
"B0BC8YQDHF","X003DL1VHZ","365Home 2-Pack Vegetable Green Bean Onion Pepper Cutter Slicer Frencher Shredder, 3-in-1 Multifunctional Fruit Vegetable Apple Cucumber Tomato Carrot Potato Peeler with Rotating Head","DEN4","US","4.96","4.02","2.68","inches","0.2","pounds","0.0309","cubic feet","Standard-Size","1.0","0.0","0.0309","2023-01","0.83","USD","0.0257","--","N","N","0.0","--","0.0"
"B0BC8XM5TQ","X003DL1VI9","365Home 2-Pack Fruit Vegetable Peeler with Container, Veggie Apple Cucumber Carrot Potato Peeler Hand, Green Bean Onion Pepper Cutter Slicer Frencher Shredder","DEN4","US","6.77","5.87","2.36","inches","0.26","pounds","0.0543","cubic feet","Standard-Size","1.0","0.0","0.0543","2023-01","0.83","USD","0.045","--","N","N","0.0","--","0.0"
"B0BC81ZZS8","X003DL1W0L","365Home 2-Pack Multifunctional Vegetable Chopper Dicing & Slitting, Veggie Peeler Chopper Dicer with Container, Cucumber Carrot Potato Onion Chopper Peeler Dicer Slicer Cutter Tool","DEN4","US","6.1","4.37","4.37","inches","0.73","pounds","0.0674","cubic feet","Standard-Size","2.0","0.0","0.1348","2023-01","0.83","USD","0.1119","--","N","N","0.0","--","0.0"
"B0BC8WZ3YB","X003DL3PLF","365Home Multifunction Vegetable Bean Slicer Cutter Dicer Knife, Long French Bean Shredder Grater, Vegetable 3 In 1 Peeler With Storage, Kitchen Hand Tool","DEN4","US","5.83","3.39","2.24","inches","0.15","pounds","0.0256","cubic feet","Standard-Size","1.0","0.0","0.0256","2023-01","0.83","USD","0.0213","--","N","N","0.0","--","0.0"
"B0BC823Y5R","X003DL3Q19","365Home Multifunctional Vegetable Chopper Dicing & Slitting, Veggie Chopper Dicer With Container, New Hand Pressure Cucumber Carrot Potato Onion Chopper Dicer Slicer Cutter Tool","DEN4","US","5.83","4.41","4.1","inches","0.56","pounds","0.061","cubic feet","Standard-Size","1.03","0.0","0.063","2023-01","0.83","USD","0.0523","--","N","N","0.0","--","0.0"
"B0BC82J65L","X003DL3WIL","365Home 2-Pack Multifunctional Vegetable Chopper Dicing & Slitting, Veggie Peeler Chopper Dicer With Container, Cucumber Carrot Potato Onion Apple Peeler Chopper Dicer Slicer Cutter Tool","DEN4","US","8.71","6.38","4.14","inches","1.6","pounds","0.1331","cubic feet","Standard-Size","13.03","0.0","1.7308","2023-01","0.83","USD","1.4365","--","N","N","0.0","--","0.03"
"B0BG8CBNSL","X003FF72R7","365Home Colorful Rotating Magic Ball Light, Magic Light Bulb with Sockets, Plug in Disco Ball Light Bulb for Home Room Dance Parties","DEN4","US","5.2","3.82","3.82","inches","0.26","pounds","0.0439","cubic feet","Standard-Size","3.32","0.0","0.1459","2023-01","0.83","USD","0.1211","--","N","N","0.0","--","0.0"
"B0BHVP5HFS","X003FHUO7P","365Home Car Window Breaker Seatbelt Cutter, 3-in-1 Glass Breaker and Seat Belt Cutter, Car Emergency Escape Tool with User Manual for Land and Underwater (Green)","DEN4","US","5.0","4.7","1.5","inches","0.09","pounds","0.0204","cubic feet","Standard-Size","1.0","0.0","0.0204","2023-01","0.83","USD","0.0169","--","N","N","0.0","--","0.0"
"B0BJ7GYQGD","X003FLMCS5","365Home Universal Bathtub Stopper with Drain Hair Catcher, Upgraded Bathroom Shower Drain Hair Trap, Pop-Up Drain Filter for 1.3 - 1.6 Inch","DEN4","US","5.43","5.12","2.4","inches","0.46","pounds","0.0386","cubic feet","Standard-Size","2.52","0.0","0.0972","2023-01","0.83","USD","0.0806","--","N","N","0.0","--","0.0"
"B0BJ7HB8SC","X003FLNV5N","365Home 2-Pack Universal Bathtub Stopper with Drain Hair Catcher, Upgraded Bathroom Shower Drain Hair Trap, Pop-Up Drain Filter for 1.6 - 2.0 Inch","DEN4","US","5.67","5.59","4.69","inches","0.93","pounds","0.086","cubic feet","Standard-Size","3.0","0.0","0.2581","2023-01","0.83","USD","0.2142","--","N","N","0.0","--","0.0"
"B0BJ7J8NF4","X003FLVCYP","365Home 2-Pack Universal Bathtub Stopper with Drain Hair Catcher, Upgraded Bathroom Shower Drain Hair Trap, Pop-Up Drain Filter for 1.3 - 1.6 Inch","DEN4","US","5.63","5.59","4.76","inches","0.97","pounds","0.0867","cubic feet","Standard-Size","2.0","0.0","0.1734","2023-01","0.83","USD","0.1439","--","N","N","0.0","--","0.0"
"B0BKL4QF8Z","X003GAJEUT","365Home 2-Pack Spoon Rest for Kitchen Counter, Lid Holder for Pots, Spatula Ladle Pot Lid Utensil Rest for stove top, Kitchen Gadgets Accessories for Cooking","DEN4","US","8.35","6.73","2.2","inches","0.46","pounds","0.0715","cubic feet","Standard-Size","3.0","0.0","0.2146","2023-01","0.83","USD","0.1781","--","N","N","0.0","--","0.0"
"B0BKL72T9P","X003GAN527","365Home Spoon Rest for Kitchen Counter, Lid Holder for Pots, Spatula Ladle Pot Lid Utensil Rest for stove top, Kitchen Gadgets Accessories for Cooking","DEN4","US","7.2","6.22","1.06","inches","0.22","pounds","0.0275","cubic feet","Standard-Size","2.06","0.0","0.0558","2023-01","0.83","USD","0.0463","--","N","N","0.0","--","0.03"
"B0BMWZVTKR","X003IWFZDP","365Home 2-Pack Colorful Rotating Magic Ball Light, Magic Light Bulb with Sockets, Plug in Disco Ball Light Bulb for Home Room Dance Parties","DEN4","US","7.95","6.06","4.29","inches","0.71","pounds","0.1196","cubic feet","Standard-Size","20.0","0.0","2.3921","2023-01","0.83","USD","1.9855","--","N","N","0.0","--","0.0"
"B07GLJ2YNF","X001X2JGO1","VNFLY Axe Keychain Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","DET3","US","5.59","4.06","0.43","inches","0.07","pounds","0.0056","cubic feet","Standard-Size","9.13","0.0","0.0514","2023-01","0.83","USD","0.0426","--","N","N","0.0","--","0.03"
"B07RYPBYPV","X0026HUHVX","VNFLY Magnetic Hammer Shaped Beer Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","DET3","US","6.69","3.82","2.2","inches","0.35","pounds","0.0325","cubic feet","Standard-Size","13.65","0.0","0.4429","2023-01","0.83","USD","0.3676","--","N","N","0.0","--","0.03"
"B07V27BG9M","X0028ME04L","Nidavellir 2-Pack Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver & Bronze)","DET3","US","4.96","3.43","1.14","inches","0.2","pounds","0.0112","cubic feet","Standard-Size","4.0","0.0","0.0449","2023-01","0.83","USD","0.0373","--","N","N","0.0","--","0.0"
"B07V3C477B","X0028QD3SV","VNFLY Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","DET3","US","3.2","1.4","1.0","inches","0.1","pounds","0.0026","cubic feet","Standard-Size","0.97","0.0","0.0023","2023-01","0.83","USD","0.0019","--","N","N","0.0","--","0.1"
"B07XX7P9F6","X002BBZPYN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","DET3","US","6.46","5.28","2.2","inches","0.35","pounds","0.0434","cubic feet","Standard-Size","15.68","0.0","0.678","2023-01","0.83","USD","0.5627","--","N","N","0.0","--","0.06"
"B07XX87R29","X002BC0MTF","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","DET3","US","7.64","4.33","2.64","inches","0.33","pounds","0.0505","cubic feet","Standard-Size","6.45","0.0","0.3261","2023-01","0.83","USD","0.2706","--","N","N","0.0","--","0.0"
"B078HLG2B4","X002BCJO03","Bayram Thor Hammer Bottle Opener | Beer Opener Big Bar Wine Mjolnir Bronze 16.5x7cm (Bronze)","DET3","US","8.46","4.88","2.01","inches","0.29","pounds","0.048","cubic feet","Standard-Size","9.97","0.0","0.4771","2023-01","0.83","USD","0.396","--","N","N","0.0","--","0.03"
"B07XYXCKZ2","X002BER5QL","365Home 2-Pack Our First Home 2022 Keychain Housewarming Gift New Home Gift Realtor Closing Gifts (Our First Home 1)","DET3","US","3.98","1.89","0.28","inches","0.04","pounds","0.0012","cubic feet","Standard-Size","0.13","0.0","2.0E-4","2023-01","0.83","USD","1.0E-4","--","N","N","0.0","--","0.0"
"B07Y2C5KM3","X002BGVME5","365Home 3-Pack Silver Hammer Keychain Bronze Glove Keychain Silver Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","DET3","US","5.08","3.31","0.94","inches","0.28","pounds","0.0092","cubic feet","Standard-Size","0.03","0.0","3.0E-4","2023-01","0.83","USD","2.0E-4","--","N","N","0.0","--","0.0"
"B07Y8DR1KJ","X002BMC33N","365Home 3-Pack Silver Axe Keychain Red Glove Keychain Silver Hammer Keychain, Cool Gifts for Men, Husband, Boyfriend","DET3","US","5.31","3.86","1.14","inches","0.3","pounds","0.0135","cubic feet","Standard-Size","4.26","0.0","0.0564","2023-01","0.83","USD","0.0468","--","N","N","0.0","--","0.1"
"B07Z779DMH","X002CII6L9","365Home Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Red Copper)","DET3","US","3.0","2.0","1.0","inches","0.1","pounds","0.0035","cubic feet","Standard-Size","3.71","0.0","0.0128","2023-01","0.83","USD","0.0106","--","N","N","0.0","--","0.03"
"B08CXG45F4","X002L0EXYR","365Home 2-Pack Hammer Keychain and Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","DET3","US","5.7","4.6","1.0","inches","0.17","pounds","0.0152","cubic feet","Standard-Size","12.03","0.0","0.1801","2023-01","0.83","USD","0.1495","--","N","N","0.0","--","0.16"
"B08HWTQCLL","X002NATMU5","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","DET3","US","2.28","1.73","0.55","inches","0.04","pounds","0.0013","cubic feet","Standard-Size","1.0","0.0","0.0013","2023-01","0.83","USD","0.001","--","N","N","0.0","--","0.0"
"B08XWY4F7C","X002TM7I8Z","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 Black & 1 White)","DET3","US","6.97","4.06","2.83","inches","0.15","pounds","0.0463","cubic feet","Standard-Size","0.45","0.0","0.0209","2023-01","0.83","USD","0.0174","--","N","N","0.0","--","0.0"
"B08XWYPR76","X002TMOWQB","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 Black)","DET3","US","4.61","3.58","1.77","inches","0.04","pounds","0.0169","cubic feet","Standard-Size","0.81","0.0","0.0131","2023-01","0.83","USD","0.0109","--","N","N","0.0","--","0.03"
"B08Y5PSHJ9","X002TPQ8ZL","365Home Multifunction Barbecue Meat Skewer Machine BBQ Meat String Device Quick Portable Meat Skewer Box Easy Skewer Tools Kebab Maker BBQ Gadget","DET3","US","7.4","5.24","1.61","inches","0.24","pounds","0.0361","cubic feet","Standard-Size","2.45","0.0","0.0862","2023-01","0.83","USD","0.0716","--","N","N","0.0","--","0.06"
"B08ZN9NFPK","X002UDBVHH","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 White)","DET3","US","6.26","4.41","2.64","inches","0.26","pounds","0.0422","cubic feet","Standard-Size","3.52","0.0","0.1483","2023-01","0.83","USD","0.1231","--","N","N","0.0","--","0.0"
"B072JN8C2Q","X002UDBVHR","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 White)","DET3","US","7.99","5.0","3.11","inches","0.29","pounds","0.0719","cubic feet","Standard-Size","4.9","0.0","0.3479","2023-01","0.83","USD","0.2888","--","N","N","0.0","--","0.06"
"B08ZNH5HQP","X002UDI1VV","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (3 White)","DET3","US","7.32","4.88","3.23","inches","0.22","pounds","0.0668","cubic feet","Standard-Size","11.0","0.0","0.7345","2023-01","0.83","USD","0.6096","--","N","N","0.0","--","0.0"
"B08ZNH2YZW","X002UDI1W5","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Black & 2 White)","DET3","US","7.72","5.28","2.6","inches","0.31","pounds","0.0613","cubic feet","Standard-Size","9.94","0.0","0.6074","2023-01","0.83","USD","0.5041","--","N","N","0.0","--","0.03"
"B08ZNHTDXB","X002UDIWO7","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 Black)","DET3","US","7.68","5.51","3.03","inches","0.29","pounds","0.0742","cubic feet","Standard-Size","14.1","0.0","1.046","2023-01","0.83","USD","0.8682","--","N","N","0.0","--","0.0"
"B09FPZNRX9","X0030CGYG5","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Blacks)","DET3","US","4.88","3.62","2.8","inches","0.13","pounds","0.0286","cubic feet","Standard-Size","10.32","0.0","0.2955","2023-01","0.83","USD","0.2453","--","N","N","0.0","--","0.0"
"B09644ZKN9","X0032LIU4D","365Home Bamboo Silverware Organizer Countertop, Flatware Caddy, Bamboo Utensil Holder for Party, Kitchen Table, Farmhouse","DET3","US","11.74","6.54","4.89","inches","2.09","pounds","0.2173","cubic feet","Standard-Size","198.97","0.0","43.2308","2023-01","0.83","USD","35.8862","--","N","N","0.0","--","0.0"
"B0B42L59Q7","X003A8B6O9","365Home Bowl Cozy Template 3 Sizes, Clear Acrylic Bowl Wrap, Sewing Pattern Templates for Quilting with Needle Set and Manual Instruction","DET3","US","13.66","10.47","1.3","inches","0.95","pounds","0.1076","cubic feet","Standard-Size","19.52","0.0","2.0999","2023-01","0.83","USD","1.7429","--","N","N","0.0","--","0.0"
"B0B42K8BKS","X003A8B6OJ","365Home Bowl Cozy Pattern Template, Clear Acrylic Bowl Wrap, Sewing Templates for Quilting with Needle Set, Rotary Cutter and Manual Instruction","DET3","US","12.01","11.54","0.47","inches","0.31","pounds","0.0377","cubic feet","Standard-Size","3.0","0.0","0.1131","2023-01","0.83","USD","0.0939","--","N","N","0.0","--","0.0"
"B0B42KWPRX","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Clear Acrylic Bowl Wrap, Sewing Pattern Templates for Quilting with Needle Set and Manual Instruction","DET3","US","11.77","11.46","2.05","inches","1.01","pounds","0.16","cubic feet","Standard-Size","37.19","0.0","5.9207","2023-01","0.83","USD","4.9142","--","N","N","0.0","--","0.19"
"B0B42LPW36","X003A8GAYF","365Home Bowl Cozy Pattern Template, Clear Acrylic Bowl Wrap, Sewing Templates for Quilting with Needle Set, Rotary Cutter and Manual Instruction","DET3","US","7.09","7.01","0.43","inches","0.15","pounds","0.0124","cubic feet","Standard-Size","2.03","0.0","0.0231","2023-01","0.83","USD","0.0192","--","N","N","0.0","--","0.16"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Clear Acrylic Bowl Wrap, Sewing Pattern Templates for Quilting with Needle Set and Manual Instruction","DET3","US","11.22","10.83","0.79","inches","0.77","pounds","0.0556","cubic feet","Standard-Size","0.13","0.0","0.0072","2023-01","0.83","USD","0.0059","--","N","N","0.0","--","0.0"
"B0B42JF83D","X003A8K93X","365Home Bowl Cozy Pattern Template, Clear Acrylic Bowl Wrap, Sewing Templates for Quilting with Needle Set, Rotary Cutter and Manual Instruction","DET3","US","8.94","8.7","0.59","inches","0.29","pounds","0.0266","cubic feet","Standard-Size","2.0","0.0","0.0531","2023-01","0.83","USD","0.0441","--","N","N","0.0","--","0.0"
"B0BC8THTVM","X003DKUBPT","365Home 2-Pack Multifunctional Vegetable Chopper Dicing & Slitting, Veggie Chopper Dicer With Container, Cucumber Carrot Potato Onion Chopper Green Bean Frencher Cutter Slicer Tool","DET3","US","6.1","4.37","4.25","inches","0.64","pounds","0.0656","cubic feet","Standard-Size","1.97","0.0","0.129","2023-01","0.83","USD","0.1071","--","N","N","0.0","--","0.0"
"B0BC82PT7P","X003DKUC8F","365Home 3-Pack Multifunction Vegetable Bean Cutter Slicer Peeler Frencher Stringer, Veggie Green Onion Pepper Slicer Shredder, Cucumber Carrot Potato Onion Chopper Dicer Cutter Tool with Container.","DET3","US","6.06","4.49","4.37","inches","0.73","pounds","0.0688","cubic feet","Standard-Size","3.0","0.0","0.2064","2023-01","0.83","USD","0.1713","--","N","N","0.0","--","0.0"
"B0BC8YQDHF","X003DL1VHZ","365Home 2-Pack Vegetable Green Bean Onion Pepper Cutter Slicer Frencher Shredder, 3-in-1 Multifunctional Fruit Vegetable Apple Cucumber Tomato Carrot Potato Peeler with Rotating Head","DET3","US","4.96","4.02","2.68","inches","0.2","pounds","0.0309","cubic feet","Standard-Size","1.0","0.0","0.0309","2023-01","0.83","USD","0.0257","--","N","N","0.0","--","0.0"
"B0BC81ZZS8","X003DL1W0L","365Home 2-Pack Multifunctional Vegetable Chopper Dicing & Slitting, Veggie Peeler Chopper Dicer with Container, Cucumber Carrot Potato Onion Chopper Peeler Dicer Slicer Cutter Tool","DET3","US","6.1","4.37","4.37","inches","0.73","pounds","0.0674","cubic feet","Standard-Size","3.0","0.0","0.2022","2023-01","0.83","USD","0.1679","--","N","N","0.0","--","0.0"
"B0BG8CBNSL","X003FF72R7","365Home Colorful Rotating Magic Ball Light, Magic Light Bulb with Sockets, Plug in Disco Ball Light Bulb for Home Room Dance Parties","DET3","US","5.2","3.82","3.82","inches","0.26","pounds","0.0439","cubic feet","Standard-Size","3.29","0.0","0.1431","2023-01","0.83","USD","0.1187","--","N","N","0.0","--","0.03"
"B0BJ7GYQGD","X003FLMCS5","365Home Universal Bathtub Stopper with Drain Hair Catcher, Upgraded Bathroom Shower Drain Hair Trap, Pop-Up Drain Filter for 1.3 - 1.6 Inch","DET3","US","5.43","5.12","2.4","inches","0.46","pounds","0.0386","cubic feet","Standard-Size","2.97","0.0","0.1133","2023-01","0.83","USD","0.0941","--","N","N","0.0","--","0.03"
"B0BJPWWT92","X003FSGFHH","365Home 8 Packs Macaron Mobile Phone Screen Cleaning Keychain Wipes, Eyeglass Brush Cleaner, Computer Laptop Cell Phone Screen Cleaner Tool - Glass Cleaning Cloth","DET3","US","3.66","2.91","1.5","inches","0.13","pounds","0.0092","cubic feet","Standard-Size","0.35","0.0","0.0033","2023-01","0.83","USD","0.0027","--","N","N","0.0","--","0.0"
"B0BJZ6Q6DJ","X003FVUDJZ","365Home Avocado Slicer Cutter Pitter 3 in 1, Avocado Cuber Peeler Dicer Knife Tool","DET3","US","12.32","7.28","2.8","inches","0.35","pounds","0.1453","cubic feet","Standard-Size","0.29","0.0","0.0375","2023-01","0.83","USD","0.0311","--","N","N","0.0","--","0.03"
"B0BKL7K78S","X003GAH0HN","365Home Spoon Rest for Kitchen Counter, Lid Holder for Pots, Spatula Ladle Pot Lid Utensil Rest for stove top, Kitchen Gadgets Accessories for Cooking","DET3","US","7.36","6.26","1.1","inches","0.22","pounds","0.0293","cubic feet","Standard-Size","0.81","0.0","0.0237","2023-01","0.83","USD","0.0196","--","N","N","0.0","--","0.0"
"B0BKL72T9P","X003GAN527","365Home Spoon Rest for Kitchen Counter, Lid Holder for Pots, Spatula Ladle Pot Lid Utensil Rest for stove top, Kitchen Gadgets Accessories for Cooking","DET3","US","7.2","6.22","1.06","inches","0.22","pounds","0.0275","cubic feet","Standard-Size","2.0","0.0","0.0549","2023-01","0.83","USD","0.0456","--","N","N","0.0","--","0.0"
"B0BNQT3YN6","X003K54XY7","365Home 4-Packs Car Window Breaker Seatbelt Cutter, 3-in-1 Glass Breaker and Seat Belt Cutter, Car Emergency Escape Tool with User Manual for Land and Underwater (Black Red Blue Yellow)","DET3","US","6.69","5.0","2.44","inches","0.4","pounds","0.0472","cubic feet","Standard-Size","0.97","0.0","0.0442","2023-01","0.83","USD","0.0367","--","N","N","0.0","--","0.03"
"B0BPGJWBX2","X003KCWVET","365Home 2-Pack Dumpling Skin Artifact DIY Dumpling Maker, 2-in-1 Portable Dumpling Wrappers Maker and Press Dumpling Skin Machine - Multi-function DIY Manual Dumpling Press Molds Set","DET3","US","10.63","9.8","3.9","inches","1.01","pounds","0.2351","cubic feet","Standard-Size","17.03","0.0","2.7531","2023-01","0.83","USD","2.2851","--","N","N","1.0197920504032258","FBA_NEW_SELECTION:1.0198","0.1"
"B0BPHXQM78","X003KD711B","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (White & Gray)","DET3","US","4.49","3.5","1.57","inches","0.22","pounds","0.0143","cubic feet","Standard-Size","4.74","0.0","0.0622","2023-01","0.83","USD","0.0516","--","N","N","0.004587414090501792","FBA_NEW_SELECTION:0.0046","0.0"
"B0BPHZT4JJ","X003KD945H","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Black & Pink)","DET3","US","4.13","3.31","1.46","inches","0.2","pounds","0.0116","cubic feet","Standard-Size","4.97","0.0","0.0563","2023-01","0.83","USD","0.0467","--","N","N","0.0","--","0.1"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger","DET3","US","8.31","6.02","1.42","inches","0.37","pounds","0.0411","cubic feet","Standard-Size","1.61","0.0","0.061","2023-01","0.83","USD","0.0506","--","N","N","0.004402694094982079","FBA_NEW_SELECTION:0.0044","0.0"
"B0BPX7H7R7","X003KIPJ6F","365Home 3-Pack 3 in 1 Multifunctional Cleaning Brush, Bottle Gap Cleaner Brush, Cup Lid Cleaning Brush, Mini Brush Cleaner for Home, Kitchen, Travel","DET3","US","6.06","4.65","0.94","inches","0.02","pounds","0.0153","cubic feet","Standard-Size","3.06","0.0","0.047","2023-01","0.83","USD","0.039","--","N","N","0.0","--","0.0"
"B0BPXDG3VW","X003KIV21L","365Home 6-Pack 3 in 1 Multifunctional Cleaning Brush, Bottle Gap Cleaner Brush, Cup Lid Cleaning Brush and 2-Pack Straw Cleaner Brush, Bottle and Straw Brush Cleaning Set","DET3","US","9.17","6.06","0.98","inches","0.68","pounds","0.0315","cubic feet","Standard-Size","2.9","0.0","0.0773","2023-01","0.83","USD","0.0641","--","N","N","0.011813231957885301","FBA_NEW_SELECTION:0.0118","0.0"
"B07RYPBYPV","X0026HUHVX","VNFLY Magnetic Hammer Shaped Beer Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","DET6","US","6.69","3.82","2.2","inches","0.35","pounds","0.0325","cubic feet","Standard-Size","2.0","0.0","0.0651","2023-01","0.83","USD","0.054","--","N","N","0.0","--","0.0"
"B07XX7P9F6","X002BBZPYN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","DET6","US","6.46","5.28","2.2","inches","0.35","pounds","0.0434","cubic feet","Standard-Size","1.23","0.0","0.0532","2023-01","0.83","USD","0.0442","--","N","N","0.0","--","0.0"
"B07XX85V64","X002BBZSCH","Nidavellir Fist Beer Opener and Bronze Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","DET6","US","5.75","3.46","2.36","inches","0.56","pounds","0.0272","cubic feet","Standard-Size","0.45","0.0","0.0123","2023-01","0.83","USD","0.0102","--","N","N","0.0","--","0.0"
"B07Y8CDXX7","X002BMAK6F","365Home 3-Pack Bronze Glove Keychain Silver Hammer Keychain Red Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","DET6","US","5.16","4.65","1.22","inches","0.04","pounds","0.0169","cubic feet","Standard-Size","1.0","0.0","0.0169","2023-01","0.83","USD","0.0141","--","N","N","0.0","--","0.0"
