"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_utilization_ratio","storage_utilization_ratio_units","base_rate","utilization_surcharge_rate","currency","estimated_monthly_storage_fee","dangerous_goods_storage_type","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B0BMWXJWXY","X003IW16QZ","365Home 2-Pack Colorful Rotating Magic Ball Light, Magic Light Bulb with Sockets, USB Disco Light for Home Room Dance Parties","LAS7","US","7.8","5.3","4.2","inches","0.75","pounds","0.1005","cubic feet","Standard-Size","1.0","0.0","0.1005","2023-04","21.0","weeks","0.87","0.0","USD","0.0874","--","N","N","0.0","--","0.0"
"B0BG39X4ZF","X003K6AQYR","1TO3GO Dog Training Collar, No Pull Dog Collar with 4 Extra Links for Medium, Large and X-Large Dogs (A)","LAS7","US","7.6","6.5","1.18","inches","0.42","pounds","0.0337","cubic feet","Standard-Size","0.13","0.0","0.0022","2023-04","21.0","weeks","0.87","0.0","USD","0.002","--","N","N","0.0","--","0.07"
"B0BPGJWBX2","X003KCWVET","365Home 2-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Green, Orange)","LAS7","US","10.63","9.8","3.9","inches","1.01","pounds","0.2351","cubic feet","Standard-Size","1.7","0.0","0.3997","2023-04","21.0","weeks","0.87","0.0","USD","0.3477","--","N","N","0.0","--","0.0"
"B0BPHXQM78","X003KD711B","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (White & Gray)","LAS7","US","4.49","3.5","1.57","inches","0.22","pounds","0.0143","cubic feet","Standard-Size","0.07","0.0","5.0E-4","2023-04","21.0","weeks","0.87","0.0","USD","4.0E-4","--","N","N","0.0","--","0.03"
"B0BPHZT4JJ","X003KD945H","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Black & Pink)","LAS7","US","4.13","3.31","1.46","inches","0.2","pounds","0.0116","cubic feet","Standard-Size","0.6","0.0","0.0062","2023-04","21.0","weeks","0.87","0.0","USD","0.0054","--","N","N","0.0","--","0.07"
"B0BQ37LC97","X003KK5M2T","365Home?Upgrade?4-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Blue, Green, Yellow, Beige)","LAS7","US","17.24","13.07","3.15","inches","2.27","pounds","0.4108","cubic feet","Standard-Size","0.57","0.0","0.2328","2023-04","21.0","weeks","0.87","0.0","USD","0.2025","--","N","N","0.0","--","0.0"
"B0BKL72T9P","X003KZP4SV","365Home Spoon and Lid Rest, Spoon Rest with Lid Holder and Spill-proof Lid Lifter, Kitchen Gadgets Accessories for Cooking","LAS7","US","7.2","6.22","1.06","inches","0.22","pounds","0.0275","cubic feet","Standard-Size","0.23","0.0","0.0064","2023-04","21.0","weeks","0.87","0.0","USD","0.0056","--","N","N","0.0","--","0.0"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","LEX1","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","0.07","0.0","6.0E-4","2023-04","21.0","weeks","0.87","0.0","USD","5.0E-4","--","N","N","0.0","--","0.0"
"B08ZNHTDXB","X002UDIWO7","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 Black)","LEX1","US","17.48","2.44","2.4","inches","0.57","pounds","0.0592","cubic feet","Standard-Size","0.67","0.37","0.0178","2023-04","21.0","weeks","0.87","0.0","USD","0.0151","--","N","N","0.0","--","0.0"
"B0BPGJWBX2","X003KCWVET","365Home 2-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Green, Orange)","LEX1","US","10.63","9.8","3.9","inches","1.01","pounds","0.2351","cubic feet","Standard-Size","0.03","0.0","0.0078","2023-04","21.0","weeks","0.87","0.0","USD","0.0067","--","N","N","0.0","--","0.0"
"B0BPGJWBX2","X003KCWVET","365Home 2-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Green, Orange)","LEX1","US","10.63","9.8","3.9","inches","1.01","pounds","0.2351","cubic feet","Standard-Size","0.33","0.2","0.0313","2023-04","21.0","weeks","0.87","0.0","USD","0.0263","--","N","N","0.0","--","0.0"
"B0BPHZT4JJ","X003KD945H","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Black & Pink)","LEX1","US","4.13","3.31","1.46","inches","0.2","pounds","0.0116","cubic feet","Standard-Size","0.13","0.0","0.0015","2023-04","21.0","weeks","0.87","0.0","USD","0.0013","--","N","N","0.0","--","0.0"
"B0BPHZT4JJ","X003KD945H","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Black & Pink)","LEX1","US","4.13","3.31","1.46","inches","0.2","pounds","0.0116","cubic feet","Standard-Size","0.73","0.4","0.0039","2023-04","21.0","weeks","0.87","0.0","USD","0.0033","--","N","N","0.0","--","0.0"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger","LEX1","US","8.9","6.34","1.77","inches","0.37","pounds","0.0578","cubic feet","Standard-Size","0.1","0.0","0.0058","2023-04","21.0","weeks","0.87","0.0","USD","0.0049","--","N","N","0.0","--","0.0"
"B0BQ37X5M1","X003KK8B59","365Home?Upgrade?2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Blue)","LEX1","US","10.91","5.39","2.91","inches","0.44","pounds","0.099","cubic feet","Standard-Size","0.33","0.1","0.0231","2023-04","21.0","weeks","0.87","0.0","USD","0.0196","--","N","N","0.0","--","0.0"
"B0BR3PJZJ4","X003KX4KVZ","365Home 2-Pack Spoon and Lid Rest, Spoon Rest with Lid Holder and 2-Pack Spill-proof Lid Lifter, Spatula Ladle Utensil Rest for Kitchen Counter, Gadgets Accessories for Cooking","LEX1","US","8.54","7.83","2.13","inches","0.53","pounds","0.0824","cubic feet","Standard-Size","0.13","0.1","0.0027","2023-04","21.0","weeks","0.87","0.0","USD","0.0023","--","N","N","0.0","--","0.0"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","LEX2","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","0.03","0.0","3.0E-4","2023-04","21.0","weeks","0.87","0.0","USD","3.0E-4","--","N","N","0.0","--","0.0"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","LEX2","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","0.6","0.5","9.0E-4","2023-04","21.0","weeks","0.87","0.0","USD","8.0E-4","--","N","N","0.0","--","0.0"
"B07XX6TFN3","X002BC0MVN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Bronze Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","LEX2","US","9.61","5.0","2.09","inches","0.44","pounds","0.0581","cubic feet","Standard-Size","0.6","0.5","0.0058","2023-04","21.0","weeks","0.87","0.0","USD","0.0051","--","N","N","0.0","--","0.0"
"B07Y8DR1KJ","X002BMC33N","365Home 3-Pack Silver Axe Keychain Red Glove Keychain Silver Hammer Keychain, Cool Gifts for Men, Husband, Boyfriend","LEX2","US","5.31","3.86","1.14","inches","0.3","pounds","0.0135","cubic feet","Standard-Size","0.03","0.0","5.0E-4","2023-04","21.0","weeks","0.87","0.0","USD","4.0E-4","--","N","N","0.0","--","0.0"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","LEX2","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","0.07","0.0","2.0E-4","2023-04","21.0","weeks","0.87","0.0","USD","2.0E-4","--","N","N","0.0","--","0.0"
"B08XWY4F7C","X002TM7I8Z","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 Black & 1 White)","LEX2","US","6.97","4.06","2.83","inches","0.15","pounds","0.0463","cubic feet","Standard-Size","0.13","0.1","0.0015","2023-04","21.0","weeks","0.87","0.0","USD","0.0014","--","N","N","0.0","--","0.0"
"B08ZN9NFPK","X002UDBVHH","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 White)","LEX2","US","6.26","4.41","2.64","inches","0.26","pounds","0.0422","cubic feet","Standard-Size","0.57","0.0","0.0239","2023-04","21.0","weeks","0.87","0.0","USD","0.021","--","N","N","0.0","--","0.0"
"B08ZNHTDXB","X002UDIWO7","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 Black)","LEX2","US","17.48","2.44","2.4","inches","0.57","pounds","0.0592","cubic feet","Standard-Size","0.23","0.0","0.0138","2023-04","21.0","weeks","0.87","0.0","USD","0.0122","--","N","N","0.0","--","0.0"
"B0BG39X4ZF","X003K6AQYR","1TO3GO Dog Training Collar, No Pull Dog Collar with 4 Extra Links for Medium, Large and X-Large Dogs (A)","LEX2","US","7.6","6.5","1.18","inches","0.42","pounds","0.0337","cubic feet","Standard-Size","0.07","0.0","0.0022","2023-04","21.0","weeks","0.87","0.0","USD","0.002","--","N","N","0.0","--","0.0"
"B0BG39X4ZF","X003K6AQYR","1TO3GO Dog Training Collar, No Pull Dog Collar with 4 Extra Links for Medium, Large and X-Large Dogs (A)","LEX2","US","7.6","6.5","1.18","inches","0.42","pounds","0.0337","cubic feet","Standard-Size","0.9","0.73","0.0056","2023-04","21.0","weeks","0.87","0.0","USD","0.0049","--","N","N","0.0","--","0.0"
"B0BPGJWBX2","X003KCWVET","365Home 2-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Green, Orange)","LEX2","US","10.63","9.8","3.9","inches","1.01","pounds","0.2351","cubic feet","Standard-Size","0.43","0.07","0.0862","2023-04","21.0","weeks","0.87","0.0","USD","0.0754","--","N","N","0.0","--","0.0"
"B0BPGJWBX2","X003KCWVET","365Home 2-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Green, Orange)","LEX2","US","10.63","9.8","3.9","inches","1.01","pounds","0.2351","cubic feet","Standard-Size","0.8","0.67","0.0313","2023-04","21.0","weeks","0.87","0.0","USD","0.0276","--","N","N","0.0","--","0.0"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger","LEX2","US","8.9","6.34","1.77","inches","0.37","pounds","0.0578","cubic feet","Standard-Size","0.03","0.0","0.0019","2023-04","21.0","weeks","0.87","0.0","USD","0.0017","--","N","N","0.0","--","0.0"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger","LEX2","US","8.9","6.34","1.77","inches","0.37","pounds","0.0578","cubic feet","Standard-Size","0.9","0.8","0.0058","2023-04","21.0","weeks","0.87","0.0","USD","0.0051","--","N","N","0.0","--","0.0"
"B0BQ37LC97","X003KK5M2T","365Home?Upgrade?4-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Blue, Green, Yellow, Beige)","LEX2","US","17.24","13.07","3.15","inches","2.27","pounds","0.4108","cubic feet","Standard-Size","0.37","0.33","0.0137","2023-04","21.0","weeks","0.87","0.0","USD","0.012","--","N","N","0.0","--","0.0"
"B07KX5LWHM","X001YSJJJB","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Silver & Blue)","LGA9","US","6.22","3.9","1.14","inches","0.18","pounds","0.016","cubic feet","Standard-Size","0.03","0.0","5.0E-4","2023-04","21.0","weeks","0.87","0.0","USD","5.0E-4","--","N","N","0.0","--","0.0"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","LGA9","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","0.1","0.0","9.0E-4","2023-04","21.0","weeks","0.87","0.0","USD","7.0E-4","--","N","N","0.0","--","0.0"
"B07XX7TK7N","X002BC00R9","Nidavellir 2-Pack Fist Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","LGA9","US","5.7","2.9","1.6","inches","0.55","pounds","0.0153","cubic feet","Standard-Size","0.07","0.0","0.001","2023-04","21.0","weeks","0.87","0.0","USD","9.0E-4","--","N","N","0.0","--","0.0"
"B07Z779DMH","X002CII6L9","365Home Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Red Copper)","LGA9","US","3.0","2.0","1.0","inches","0.1","pounds","0.0035","cubic feet","Standard-Size","0.27","0.0","9.0E-4","2023-04","21.0","weeks","0.87","0.0","USD","8.0E-4","--","N","N","0.0","--","0.0"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","LGA9","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","0.07","0.0","2.0E-4","2023-04","21.0","weeks","0.87","0.0","USD","2.0E-4","--","N","N","0.0","--","0.0"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","LGA9","US","11.89","11.57","0.63","inches","0.71","pounds","0.0502","cubic feet","Standard-Size","11.0","0.0","0.5517","2023-04","21.0","weeks","0.87","0.0","USD","0.48","--","N","N","0.0","--","0.0"
"B0BMWXJWXY","X003IW16QZ","365Home 2-Pack Colorful Rotating Magic Ball Light, Magic Light Bulb with Sockets, USB Disco Light for Home Room Dance Parties","LGA9","US","7.8","5.3","4.2","inches","0.75","pounds","0.1005","cubic feet","Standard-Size","14.0","0.0","1.4067","2023-04","21.0","weeks","0.87","0.0","USD","1.2238","--","N","N","0.0","--","0.0"
"B0BMWZVTKR","X003IWFZDP","365Home 2-Pack Colorful Rotating Magic Ball Light, Magic Light Bulb with Sockets, Plug in Disco Ball Light Bulb for Home Room Dance Parties","LGA9","US","7.95","6.06","4.29","inches","0.71","pounds","0.1196","cubic feet","Standard-Size","13.0","0.0","1.5549","2023-04","21.0","weeks","0.87","0.0","USD","1.3571","--","N","N","0.0","--","0.0"
"B0BNQT3YN6","X003K54XY7","365Home 4-Packs Car Window Breaker Seatbelt Cutter, 3-in-1 Glass Breaker and Seat Belt Cutter, Car Emergency Escape Tool with User Manual for Land and Underwater (Black Red Blue Yellow)","LGA9","US","6.93","5.63","2.72","inches","0.4","pounds","0.0614","cubic feet","Standard-Size","0.4","0.0","0.0225","2023-04","21.0","weeks","0.87","0.0","USD","0.0196","--","N","N","0.0","--","0.03"
"B0BPGJWBX2","X003KCWVET","365Home 2-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Green, Orange)","LGA9","US","10.63","9.8","3.9","inches","1.01","pounds","0.2351","cubic feet","Standard-Size","0.67","0.0","0.1567","2023-04","21.0","weeks","0.87","0.0","USD","0.1364","--","N","N","0.0","--","0.0"
"B07KX67LZR","X001YNIGL3","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Silver)","LGB3","US","6.5","2.25","1.2","inches","0.1","pounds","0.0102","cubic feet","Standard-Size","1.27","0.0","0.0129","2023-04","21.0","weeks","0.87","0.0","USD","0.0112","--","N","N","0.0","--","0.0"
"B07KX5LWHM","X001YSJJJB","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Silver & Blue)","LGB3","US","6.22","3.9","1.14","inches","0.18","pounds","0.016","cubic feet","Standard-Size","1.1","0.0","0.0176","2023-04","21.0","weeks","0.87","0.0","USD","0.0153","--","N","N","0.0","--","0.0"
"B07KX5V1LC","X001YUO5YX","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Blue)","LGB3","US","5.05","4.0","1.02","inches","0.1","pounds","0.0119","cubic feet","Standard-Size","2.07","0.0","0.0231","2023-04","21.0","weeks","0.87","0.0","USD","0.0201","--","N","N","0.0","--","0.2"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","LGB3","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","1.77","0.0","0.0131","2023-04","21.0","weeks","0.87","0.0","USD","0.0114","--","N","N","0.0","--","0.23"
"B07XX87R29","X002BC0MTF","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","LGB3","US","7.64","4.33","2.64","inches","0.33","pounds","0.0505","cubic feet","Standard-Size","0.57","0.0","0.0286","2023-04","21.0","weeks","0.87","0.0","USD","0.0249","--","N","N","0.0","--","0.0"
"B07Y2C5KM3","X002BGVME5","365Home 3-Pack Silver Hammer Keychain Bronze Glove Keychain Silver Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","LGB3","US","5.08","3.31","0.94","inches","0.28","pounds","0.0092","cubic feet","Standard-Size","0.07","0.0","3.0E-4","2023-04","21.0","weeks","0.87","0.0","USD","3.0E-4","--","N","N","0.0","--","0.03"
"B07Z7G5PXZ","X002CIGNAF","365Home Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Gold)","LGB3","US","3.6","1.9","1.5","inches","0.15","pounds","0.0059","cubic feet","Standard-Size","0.63","0.0","0.0036","2023-04","21.0","weeks","0.87","0.0","USD","0.0031","--","N","N","0.0","--","0.03"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","LGB3","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","1.43","0.0","0.0046","2023-04","21.0","weeks","0.87","0.0","USD","0.004","--","N","N","0.0","--","0.13"
"B08CXG45F4","X002L0EXYR","365Home 2-Pack Hammer Keychain and Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","LGB3","US","5.7","4.6","1.0","inches","0.17","pounds","0.0152","cubic feet","Standard-Size","82.07","0.0","1.2452","2023-04","21.0","weeks","0.87","0.0","USD","1.0834","--","N","N","0.0","--","0.0"
"B08HWTQCLL","X002NATMU5","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","LGB3","US","2.28","1.73","0.55","inches","0.04","pounds","0.0013","cubic feet","Standard-Size","0.93","0.0","0.0011","2023-04","21.0","weeks","0.87","0.0","USD","0.001","--","N","N","0.0","--","0.03"
"B08Y5PSHJ9","X002TPQ8ZL","365Home Multifunction Barbecue Meat Skewer Machine BBQ Meat String Device Quick Portable Meat Skewer Box Easy Skewer Tools Kebab Maker BBQ Gadget","LGB3","US","7.4","5.24","1.61","inches","0.24","pounds","0.0361","cubic feet","Standard-Size","0.03","0.0","0.0012","2023-04","21.0","weeks","0.87","0.0","USD","0.001","--","N","N","0.0","--","0.0"
"B08ZN9NFPK","X002UDBVHH","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 White)","LGB3","US","6.26","4.41","2.64","inches","0.26","pounds","0.0422","cubic feet","Standard-Size","0.67","0.0","0.0267","2023-04","21.0","weeks","0.87","0.0","USD","0.0232","--","N","N","0.0","--","0.03"
"B08ZNH5HQP","X002UDI1VV","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (3 White)","LGB3","US","7.32","4.88","3.23","inches","0.22","pounds","0.0668","cubic feet","Standard-Size","0.4","0.0","0.0223","2023-04","21.0","weeks","0.87","0.0","USD","0.0194","--","N","N","0.0","--","0.07"
"B08ZNH2YZW","X002UDI1W5","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Black & 2 White)","LGB3","US","7.72","5.28","2.6","inches","0.31","pounds","0.0613","cubic feet","Standard-Size","2.8","0.0","0.1697","2023-04","21.0","weeks","0.87","0.0","USD","0.1476","--","N","N","0.0","--","0.03"
"B08ZNJQ2CN","X002UDIWNX","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (3 Black)","LGB3","US","8.9","5.24","2.83","inches","0.33","pounds","0.0764","cubic feet","Standard-Size","0.3","0.0","0.0229","2023-04","21.0","weeks","0.87","0.0","USD","0.0199","--","N","N","0.0","--","0.0"
"B08ZNHTDXB","X002UDIWO7","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 Black)","LGB3","US","17.48","2.44","2.4","inches","0.57","pounds","0.0592","cubic feet","Standard-Size","0.63","0.0","0.0375","2023-04","21.0","weeks","0.87","0.0","USD","0.0326","--","N","N","0.0","--","0.0"
"B09FPZNRX9","X0030CGYG5","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Blacks)","LGB3","US","4.88","3.62","2.8","inches","0.13","pounds","0.0286","cubic feet","Standard-Size","0.87","0.0","0.0248","2023-04","21.0","weeks","0.87","0.0","USD","0.0216","--","N","N","0.0","--","0.0"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","LGB3","US","11.89","11.57","0.63","inches","0.71","pounds","0.0502","cubic feet","Standard-Size","41.3","0.0","2.0664","2023-04","21.0","weeks","0.87","0.0","USD","1.7969","--","N","N","0.0","--","0.1"
"B0BKL4QF8Z","X003GAJEUT","365Home 2-Pack Spoon and Lid Rest, Spoon Rest with Lid Holder, Kitchen Gadgets Accessories for Cooking","LGB3","US","8.35","6.73","2.2","inches","0.46","pounds","0.0715","cubic feet","Standard-Size","1.0","0.0","0.0715","2023-04","21.0","weeks","0.87","0.0","USD","0.0622","--","N","N","0.0","--","0.0"
"B0BKL72T9P","X003GAN527","365Home Spoon and Lid Rest, Spoon Rest with Lid Holder and Spill-proof Lid Lifter, Kitchen Gadgets Accessories for Cooking","LGB3","US","7.2","6.22","1.06","inches","0.22","pounds","0.0275","cubic feet","Standard-Size","1.0","0.0","0.0275","2023-04","21.0","weeks","0.87","0.0","USD","0.0239","--","N","N","0.0","--","0.0"
"B0BNQT3YN6","X003K54XY7","365Home 4-Packs Car Window Breaker Seatbelt Cutter, 3-in-1 Glass Breaker and Seat Belt Cutter, Car Emergency Escape Tool with User Manual for Land and Underwater (Black Red Blue Yellow)","LGB3","US","6.93","5.63","2.72","inches","0.4","pounds","0.0614","cubic feet","Standard-Size","0.13","0.0","0.0082","2023-04","21.0","weeks","0.87","0.0","USD","0.0071","--","N","N","0.0","--","0.0"
"B0BPGJWBX2","X003KCWVET","365Home 2-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Green, Orange)","LGB3","US","10.63","9.8","3.9","inches","1.01","pounds","0.2351","cubic feet","Standard-Size","0.2","0.0","0.0392","2023-04","21.0","weeks","0.87","0.0","USD","0.0341","--","N","N","0.0","--","0.03"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger","LGB3","US","8.9","6.34","1.77","inches","0.37","pounds","0.0578","cubic feet","Standard-Size","0.13","0.0","0.0058","2023-04","21.0","weeks","0.87","0.0","USD","0.005","--","N","N","0.0","--","0.03"
"B0BQ37LC97","X003KK5M2T","365Home?Upgrade?4-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Blue, Green, Yellow, Beige)","LGB3","US","17.24","13.07","3.15","inches","2.27","pounds","0.4108","cubic feet","Standard-Size","0.73","0.0","0.3012","2023-04","21.0","weeks","0.87","0.0","USD","0.2621","--","N","N","0.0","--","0.0"
"B0BR3PJZJ4","X003KX4KVZ","365Home 2-Pack Spoon and Lid Rest, Spoon Rest with Lid Holder and 2-Pack Spill-proof Lid Lifter, Spatula Ladle Utensil Rest for Kitchen Counter, Gadgets Accessories for Cooking","LGB3","US","8.54","7.83","2.13","inches","0.53","pounds","0.0824","cubic feet","Standard-Size","0.13","0.0","0.011","2023-04","21.0","weeks","0.87","0.0","USD","0.0096","--","N","N","0.0","--","0.0"
