"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_utilization_ratio","storage_utilization_ratio_units","base_rate","utilization_surcharge_rate","currency","estimated_monthly_storage_fee","dangerous_goods_storage_type","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B08Y5PSHJ9","X002TPQ8ZL","365Home Multifunction Barbecue Meat Skewer Machine BBQ Meat String Device Quick Portable Meat Skewer Box Easy Skewer Tools Kebab Maker BBQ Gadget","DCA1","US","7.4","5.24","1.61","inches","0.24","pounds","0.0361","cubic feet","Standard-Size","2.0","0.0","0.0723","2023-11","11.7","weeks","2.4","0.0","USD","0.1734","--","N","N","0.0","--","0.0"
"B08ZNH2YZW","X002UDI1W5","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom (2 Black & 2 White)","DCA1","US","6.3","5.28","3.15","inches","0.29","pounds","0.0606","cubic feet","Standard-Size","24.6","0.0","1.4917","2023-11","11.7","weeks","2.4","0.0","USD","3.5821","--","N","N","0.0","--","0.0"
"B0BNQT3YN6","X003K54XY7","365Home 4-Packs Car Window Breaker Seatbelt Cutter, 3-in-1 Glass Breaker and Seat Belt Cutter, Car Emergency Escape Tool with User Manual for Land and Underwater (Black Red Blue Yellow)","DCA1","US","7.44","5.24","2.44","inches","0.4","pounds","0.055","cubic feet","Standard-Size","0.13","0.0","0.0018","2023-11","11.7","weeks","2.4","0.0","USD","0.0044","--","N","N","0.0","--","0.1"
"B0C1B86RC9","X003RX73ZX","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips, Suitable for WiFi Routers, Remote Controls","DCA1","US","8.98","6.38","1.3","inches","0.49","pounds","0.0431","cubic feet","Standard-Size","0.13","0.0","0.0057","2023-11","11.7","weeks","2.4","0.0","USD","0.0138","--","N","N","0.0","--","0.0"
"B0C69RGV1W","X003U2V3NT","1TO3GO?Upgrade? Adjustable Dog Training Collar with 4 Extra Links for Medium, Large and X-Large Dogs (Improved o-Ring)","DCA1","US","7.72","6.54","1.26","inches","0.44","pounds","0.0368","cubic feet","Standard-Size","0.07","0.0","0.0025","2023-11","11.7","weeks","2.4","0.0","USD","0.0059","--","N","N","0.0","--","0.0"
"B0CBPV4VSV","X003W3ECU7","VNFLY Upgrade Water Bottle Pouch for Stanley, Tumbler Pouch with Pocket for Stanley Fanny Pack 18 to 40 oz, Stanley Cup Pouch with Silicone Spill-Proof Stopper Set 1.0 & 2.0 (Pink)","DCA1","US","5.0","3.0","0.75","inches","0.1","pounds","0.0065","cubic feet","Standard-Size","4.47","0.0","0.0289","2023-11","11.7","weeks","2.4","0.0","USD","0.0693","--","N","N","0.0","--","0.03"
"B0CBPR2KHR","X003W3W8VH","VNFLY Upgrade Water Bottle Pouch for Stanley, Tumbler Pouch with Pocket for Stanley Fanny Pack 18 to 40 oz, Stanley Cup Pouch with Silicone Spill-Proof Stopper Set 1.0 & 2.0 (Leopard)","DCA1","US","6.22","4.45","1.3","inches","0.13","pounds","0.0208","cubic feet","Standard-Size","2.07","0.0","0.0403","2023-11","11.7","weeks","2.4","0.0","USD","0.0966","--","N","N","0.0","--","0.13"
"B0CBPVMXT7","X003W40SOP","VNFLY Upgrade Water Bottle Pouch for Stanley, Tumbler Pouch with Pocket for Stanley Fanny Pack 18 to 40 oz, Stanley Cup Pouch with Silicone Spill-Proof Stopper Set 1.0 & 2.0 (Black)","DCA1","US","5.0","3.0","0.75","inches","0.1","pounds","0.0065","cubic feet","Standard-Size","0.53","0.0","0.0035","2023-11","11.7","weeks","2.4","0.0","USD","0.0083","--","N","N","0.0","--","0.0"
"B07KX5LWHM","X001YSJJJB","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Silver & Blue)","DEN3","US","6.22","3.9","1.14","inches","0.18","pounds","0.016","cubic feet","Standard-Size","27.3","0.0","0.4369","2023-11","11.7","weeks","2.4","0.0","USD","1.0486","--","N","N","0.0","--","0.0"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","DEN3","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","59.83","0.0","0.5062","2023-11","11.7","weeks","2.4","0.0","USD","1.2148","--","N","N","0.0","--","0.73"
"B07V3C477B","X0028QD3SV","VNFLY Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","DEN3","US","3.2","1.4","1.0","inches","0.1","pounds","0.0026","cubic feet","Standard-Size","0.7","0.0","0.0018","2023-11","11.7","weeks","2.4","0.0","USD","0.0044","--","N","N","0.0","--","0.0"
"B07XX7P9F6","X002BBZPYN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","DEN3","US","6.46","5.28","2.2","inches","0.35","pounds","0.0434","cubic feet","Standard-Size","0.6","0.0","0.0261","2023-11","11.7","weeks","2.4","0.0","USD","0.0625","--","N","N","0.0","--","0.0"
"B07XX85V64","X002BBZSCH","Nidavellir Fist Beer Opener and Bronze Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","DEN3","US","5.75","3.46","2.36","inches","0.56","pounds","0.0272","cubic feet","Standard-Size","0.03","0.0","9.0E-4","2023-11","11.7","weeks","2.4","0.0","USD","0.0022","--","N","N","0.0","--","0.0"
"B07XX7TK7N","X002BC00R9","Nidavellir 2-Pack Fist Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","DEN3","US","5.7","2.9","1.6","inches","0.55","pounds","0.0153","cubic feet","Standard-Size","1.43","0.0","0.0209","2023-11","11.7","weeks","2.4","0.0","USD","0.0502","--","N","N","0.0","--","0.07"
"B07Y2C5KM3","X002BGVME5","365Home 3-Pack Silver Hammer Keychain Bronze Glove Keychain Silver Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","DEN3","US","5.08","3.31","0.94","inches","0.28","pounds","0.0092","cubic feet","Standard-Size","13.6","0.0","0.1215","2023-11","11.7","weeks","2.4","0.0","USD","0.2917","--","N","N","0.0","--","0.37"
"B07Y8DR1KJ","X002BMC33N","365Home 3-Pack Silver Axe Keychain Red Glove Keychain Silver Hammer Keychain, Cool Gifts for Men, Husband, Boyfriend","DEN3","US","5.31","3.86","1.14","inches","0.3","pounds","0.0135","cubic feet","Standard-Size","38.1","0.0","0.5149","2023-11","11.7","weeks","2.4","0.0","USD","1.2357","--","N","N","0.0","--","0.1"
"B07Z7G5PXZ","X002CIGNAF","365Home Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Gold)","DEN3","US","3.6","1.9","1.5","inches","0.15","pounds","0.0059","cubic feet","Standard-Size","0.77","0.0","0.0046","2023-11","11.7","weeks","2.4","0.0","USD","0.0109","--","N","N","0.0","--","0.0"
"B07Z779DMH","X002CII6L9","365Home Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Red Copper)","DEN3","US","3.0","2.0","1.0","inches","0.1","pounds","0.0035","cubic feet","Standard-Size","1.0","0.0","0.0035","2023-11","11.7","weeks","2.4","0.0","USD","0.0083","--","N","N","0.0","--","0.0"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","DEN3","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","2.17","0.0","0.0074","2023-11","11.7","weeks","2.4","0.0","USD","0.0177","--","N","N","0.0","--","0.07"
"B08CXG45F4","X002L0EXYR","365Home 2-Pack Hammer Keychain and Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","DEN3","US","5.7","4.6","1.0","inches","0.17","pounds","0.0152","cubic feet","Standard-Size","0.9","0.0","0.0137","2023-11","11.7","weeks","2.4","0.0","USD","0.0328","--","N","N","0.0","--","0.0"
"B08Y5PSHJ9","X002TPQ8ZL","365Home Multifunction Barbecue Meat Skewer Machine BBQ Meat String Device Quick Portable Meat Skewer Box Easy Skewer Tools Kebab Maker BBQ Gadget","DEN3","US","7.4","5.24","1.61","inches","0.24","pounds","0.0361","cubic feet","Standard-Size","24.0","0.0","0.8671","2023-11","11.7","weeks","2.4","0.0","USD","2.081","--","N","N","0.0","--","0.0"
"B08ZNHTDXB","X002UDIWO7","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 Black)","DEN3","US","17.48","2.44","2.4","inches","0.57","pounds","0.0592","cubic feet","Standard-Size","0.03","0.0","0.002","2023-11","11.7","weeks","2.4","0.0","USD","0.0047","--","N","N","0.0","--","0.0"
"B09FPZNRX9","X0030CGYG5","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Blacks)","DEN3","US","4.88","3.62","2.8","inches","0.13","pounds","0.0286","cubic feet","Standard-Size","2.0","0.0","0.0572","2023-11","11.7","weeks","2.4","0.0","USD","0.1374","--","N","N","0.0","--","0.0"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","DEN3","US","11.89","11.57","0.63","inches","0.71","pounds","0.0502","cubic feet","Standard-Size","0.9","0.0","0.0251","2023-11","11.7","weeks","2.4","0.0","USD","0.0602","--","N","N","0.0","--","0.4"
"B0BMWZVTKR","X003IWFZDP","365Home Colorful Rotating Magic Ball Light, 2-Pack Magic Light Bulb with Sockets, Plug in Disco Ball Light Bulb for Home Room Dance Parties","DEN3","US","7.95","6.06","4.29","inches","0.71","pounds","0.1196","cubic feet","Standard-Size","0.03","0.0","0.004","2023-11","11.7","weeks","2.4","0.0","USD","0.0096","--","N","N","0.0","--","0.0"
"B0BPHXQM78","X003KD711B","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Charger not Included)","DEN3","US","4.49","3.5","1.57","inches","0.22","pounds","0.0143","cubic feet","Standard-Size","1.47","0.0","0.0181","2023-11","11.7","weeks","2.4","0.0","USD","0.0434","--","N","N","0.0","--","0.2"
"B0BPHZT4JJ","X003KD945H","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Charger not Included)","DEN3","US","4.13","3.31","1.46","inches","0.2","pounds","0.0116","cubic feet","Standard-Size","0.13","0.0","0.0015","2023-11","11.7","weeks","2.4","0.0","USD","0.0037","--","N","N","0.0","--","0.0"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 In 1 Silicone Charger Protector with Cord Wrap, Iphone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger - 1.65 x 1.1 inches (Charger not Included)","DEN3","US","8.27","5.83","1.46","inches","0.35","pounds","0.0407","cubic feet","Standard-Size","0.97","0.0","0.0231","2023-11","11.7","weeks","2.4","0.0","USD","0.0554","--","N","N","0.0","--","0.57"
"B0BWXSMV94","X003QCAYMT","365Home?Upgrade?2-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Blue, Green)","DEN3","US","12.09","6.34","5.08","inches","1.06","pounds","0.2253","cubic feet","Standard-Size","0.17","0.0","0.0376","2023-11","11.7","weeks","2.4","0.0","USD","0.0901","--","N","N","0.0","--","0.0"
"B0C1B86RC9","X003RX73ZX","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips, Suitable for WiFi Routers, Remote Controls","DEN3","US","8.98","6.38","1.3","inches","0.49","pounds","0.0431","cubic feet","Standard-Size","3.9","0.0","0.1681","2023-11","11.7","weeks","2.4","0.0","USD","0.4034","--","N","N","0.0","--","0.0"
"B0C27BLGV1","X003SARIMN","VNFLY 4-Pack Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Decoration, Cake Topper Decoration","DEN3","US","4.37","4.02","1.65","inches","0.2","pounds","0.0168","cubic feet","Standard-Size","1.07","0.0","0.0168","2023-11","11.7","weeks","2.4","0.0","USD","0.0403","--","N","N","0.0","--","0.07"
"B0C2Z6SWRN","X003SM1NVD","1TO3GO Pet Grooming Gloves Pet Hair Remover Cat, Dog Washing Gloves Silicone Heat Resistant Cleaning Gloves with High-Density Teeth Grooming Gloves for Dogs, Cats, Horses (2 Pairs - Blue & Gray)","DEN3","US","8.98","7.68","3.11","inches","0.73","pounds","0.1241","cubic feet","Standard-Size","0.57","0.0","0.0579","2023-11","11.7","weeks","2.4","0.0","USD","0.139","--","N","N","0.0","--","0.1"
"B0C2YXVGR7","X003SMBGKB","1TO3GO Pet Grooming Gloves Pet Hair Remover Cat, Dog Washing Gloves Silicone Heat Resistant Cleaning Gloves with High-Density Teeth Grooming Gloves for Dogs, Cats, Horses, Rabbits (1 Pair - Blue)","DEN3","US","7.24","5.91","1.81","inches","0.4","pounds","0.0448","cubic feet","Standard-Size","0.27","0.0","0.009","2023-11","11.7","weeks","2.4","0.0","USD","0.0215","--","N","N","0.0","--","0.07"
"B0C2ZBSM12","X003SMOTOB","1TO3GO Pet Grooming Gloves Pet Hair Remover Cat, Dog Washing Gloves Silicone Heat Resistant Cleaning Gloves with High-Density Teeth Grooming Gloves for Dogs, Cats, Horses, Rabbits (1 Pair - Gray)","DEN3","US","7.36","5.79","1.73","inches","0.4","pounds","0.0427","cubic feet","Standard-Size","0.07","0.0","0.0028","2023-11","11.7","weeks","2.4","0.0","USD","0.0068","--","N","N","0.0","--","0.0"
"B0C69RGV1W","X003U2V3NT","1TO3GO?Upgrade? Adjustable Dog Training Collar with 4 Extra Links for Medium, Large and X-Large Dogs (Improved o-Ring)","DEN3","US","7.72","6.54","1.26","inches","0.44","pounds","0.0368","cubic feet","Standard-Size","0.27","0.0","0.0086","2023-11","11.7","weeks","2.4","0.0","USD","0.0206","--","N","N","0.0","--","0.03"
"B0C68ZR18G","X003U37QST","CONEATI Car Storage Pocket Organizer Between Seats Purse Holder for Car Between front Seats Car Handbag Holder with 4 Pcs Seat Headrest Hook, 2 Pcs Cup Holder Coaster and 2 Pcs Seat Belt Cover","DEN3","US","16.61","8.94","2.36","inches","1.52","pounds","0.2028","cubic feet","Standard-Size","12.1","0.0","2.4404","2023-11","11.7","weeks","2.4","0.0","USD","5.8529","--","N","N","0.0","--","0.07"
"B0CJ2ZCVL2","X003YTJNVR","365Home 2-Pack Upgrade Silicone Headphone Organizer, Data Cable Storage Case, Portable Wired Earphone Pouch for Cell Phone Accessories, Storing Earbud, USB Flash Driver, Keys, Mini Lipstick","DEN3","US","5.16","4.84","1.34","inches","0.2","pounds","0.0194","cubic feet","Standard-Size","0.43","0.0","0.0084","2023-11","11.7","weeks","2.4","0.0","USD","0.0201","--","N","N","0.0","--","0.0"
"B07GLJ2YNF","X001X2JGO1","VNFLY Axe Keychain Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","DEN4","US","5.59","4.06","0.43","inches","0.07","pounds","0.0056","cubic feet","Standard-Size","5.17","0.0","0.029","2023-11","11.7","weeks","2.4","0.0","USD","0.0696","--","N","N","0.0","--","0.03"
"B07JD2H5KC","X001X335DX","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Craft Dollhouse Decoration, Cake Topper, Cake Decoration (2 x 1.4 inches)","DEN4","US","4.65","3.31","0.94","inches","0.04","pounds","0.0084","cubic feet","Standard-Size","0.17","0.0","0.0014","2023-11","11.7","weeks","2.4","0.0","USD","0.0033","--","N","N","0.0","--","0.0"
"B07V27BG9M","X0028ME04L","Nidavellir 2-Pack Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver & Bronze)","DEN4","US","4.96","3.43","1.14","inches","0.2","pounds","0.0112","cubic feet","Standard-Size","1.0","0.0","0.0112","2023-11","11.7","weeks","2.4","0.0","USD","0.0269","--","N","N","0.0","--","0.0"
"B07V1RBC2X","X0028O2PTV","VNFLY Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","DEN4","US","4.53","3.46","0.87","inches","0.09","pounds","0.0079","cubic feet","Standard-Size","2.0","0.0","0.0158","2023-11","11.7","weeks","2.4","0.0","USD","0.0379","--","N","N","0.0","--","0.0"
"B07XX7P9F6","X002BBZPYN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","DEN4","US","6.46","5.28","2.2","inches","0.35","pounds","0.0434","cubic feet","Standard-Size","1.0","0.0","0.0434","2023-11","11.7","weeks","2.4","0.0","USD","0.1042","--","N","N","0.0","--","0.0"
"B07XX7TK7N","X002BC00R9","Nidavellir 2-Pack Fist Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","DEN4","US","5.7","2.9","1.6","inches","0.55","pounds","0.0153","cubic feet","Standard-Size","0.07","0.0","5.0E-4","2023-11","11.7","weeks","2.4","0.0","USD","0.0012","--","N","N","0.0","--","0.03"
"B07XX87R29","X002BC0MTF","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","DEN4","US","7.64","4.33","2.64","inches","0.33","pounds","0.0505","cubic feet","Standard-Size","2.7","0.0","0.1365","2023-11","11.7","weeks","2.4","0.0","USD","0.3275","--","N","N","0.0","--","0.0"
"B07Y2C5KM3","X002BGVME5","365Home 3-Pack Silver Hammer Keychain Bronze Glove Keychain Silver Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","DEN4","US","5.08","3.31","0.94","inches","0.28","pounds","0.0092","cubic feet","Standard-Size","0.03","0.0","3.0E-4","2023-11","11.7","weeks","2.4","0.0","USD","7.0E-4","--","N","N","0.0","--","0.0"
"B085LBD2JD","X002HF85EF","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","DEN4","US","4.13","3.46","0.87","inches","0.22","pounds","0.0072","cubic feet","Standard-Size","1.0","0.0","0.0072","2023-11","11.7","weeks","2.4","0.0","USD","0.0173","--","N","N","0.0","--","0.0"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","DEN4","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","0.77","0.0","0.0025","2023-11","11.7","weeks","2.4","0.0","USD","0.0059","--","N","N","0.0","--","0.07"
"B08CXG45F4","X002L0EXYR","365Home 2-Pack Hammer Keychain and Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","DEN4","US","5.7","4.6","1.0","inches","0.17","pounds","0.0152","cubic feet","Standard-Size","1.87","0.0","0.0283","2023-11","11.7","weeks","2.4","0.0","USD","0.068","--","N","N","0.0","--","0.0"
"B08HWTY667","X002NAFPDX","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","DEN4","US","2.0","2.0","0.4","inches","0.05","pounds","9.0E-4","cubic feet","Standard-Size","0.7","0.0","6.0E-4","2023-11","11.7","weeks","2.4","0.0","USD","0.0016","--","N","N","0.0","--","0.0"
"B08HWTQCLL","X002NATMU5","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","DEN4","US","2.28","1.73","0.55","inches","0.04","pounds","0.0013","cubic feet","Standard-Size","1.0","0.0","0.0013","2023-11","11.7","weeks","2.4","0.0","USD","0.003","--","N","N","0.0","--","0.0"
"B072JN8C2Q","X002UDBVHR","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 White)","DEN4","US","6.65","5.67","3.07","inches","0.6","pounds","0.067","cubic feet","Standard-Size","2.0","0.0","0.134","2023-11","11.7","weeks","2.4","0.0","USD","0.3215","--","N","N","0.0","--","0.0"
"B08ZNH2YZW","X002UDI1W5","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom (2 Black & 2 White)","DEN4","US","6.3","5.28","3.15","inches","0.29","pounds","0.0606","cubic feet","Standard-Size","1.4","0.0","0.0849","2023-11","11.7","weeks","2.4","0.0","USD","0.2037","--","N","N","0.0","--","0.0"
"B09644ZKN9","X0032LIU4D","365Home Bamboo Silverware Organizer Countertop, Flatware Caddy, Bamboo Utensil Holder for Party, Kitchen Table, Farmhouse","DEN4","US","11.74","6.54","4.89","inches","2.09","pounds","0.2173","cubic feet","Standard-Size","0.17","0.0","0.0072","2023-11","11.7","weeks","2.4","0.0","USD","0.0174","--","N","N","0.0","--","0.13"
"B0BNQT3YN6","X003K54XY7","365Home 4-Packs Car Window Breaker Seatbelt Cutter, 3-in-1 Glass Breaker and Seat Belt Cutter, Car Emergency Escape Tool with User Manual for Land and Underwater (Black Red Blue Yellow)","DEN4","US","7.44","5.24","2.44","inches","0.4","pounds","0.055","cubic feet","Standard-Size","5.0","0.0","0.2752","2023-11","11.7","weeks","2.4","0.0","USD","0.6606","--","N","N","0.0","--","0.0"
"B0BPHXQM78","X003KD711B","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Charger not Included)","DEN4","US","4.49","3.5","1.57","inches","0.22","pounds","0.0143","cubic feet","Standard-Size","2.17","0.0","0.0267","2023-11","11.7","weeks","2.4","0.0","USD","0.064","--","N","N","0.0","--","0.3"
"B0BPHZT4JJ","X003KD945H","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Charger not Included)","DEN4","US","4.13","3.31","1.46","inches","0.2","pounds","0.0116","cubic feet","Standard-Size","3.0","0.0","0.0335","2023-11","11.7","weeks","2.4","0.0","USD","0.0804","--","N","N","0.0","--","0.1"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 In 1 Silicone Charger Protector with Cord Wrap, Iphone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger - 1.65 x 1.1 inches (Charger not Included)","DEN4","US","8.27","5.83","1.46","inches","0.35","pounds","0.0407","cubic feet","Standard-Size","10.57","0.0","0.3218","2023-11","11.7","weeks","2.4","0.0","USD","0.7724","--","N","N","0.0","--","2.67"
"B0C27BLGV1","X003SARIMN","VNFLY 4-Pack Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Decoration, Cake Topper Decoration","DEN4","US","4.37","4.02","1.65","inches","0.2","pounds","0.0168","cubic feet","Standard-Size","0.8","0.0","0.0129","2023-11","11.7","weeks","2.4","0.0","USD","0.0309","--","N","N","0.0","--","0.03"
"B0C2Z6SWRN","X003SM1NVD","1TO3GO Pet Grooming Gloves Pet Hair Remover Cat, Dog Washing Gloves Silicone Heat Resistant Cleaning Gloves with High-Density Teeth Grooming Gloves for Dogs, Cats, Horses (2 Pairs - Blue & Gray)","DEN4","US","8.98","7.68","3.11","inches","0.73","pounds","0.1241","cubic feet","Standard-Size","1.33","0.0","0.1655","2023-11","11.7","weeks","2.4","0.0","USD","0.3972","--","N","N","0.0","--","0.0"
"B0C2YXVGR7","X003SMBGKB","1TO3GO Pet Grooming Gloves Pet Hair Remover Cat, Dog Washing Gloves Silicone Heat Resistant Cleaning Gloves with High-Density Teeth Grooming Gloves for Dogs, Cats, Horses, Rabbits (1 Pair - Blue)","DEN4","US","7.24","5.91","1.81","inches","0.4","pounds","0.0448","cubic feet","Standard-Size","4.37","0.0","0.1957","2023-11","11.7","weeks","2.4","0.0","USD","0.4697","--","N","N","0.0","--","0.0"
"B0C2Z6W4PC","X003SMO8PV","1TO3GO Pet Grooming Gloves Pet Hair Remover Cat, Dog Washing Gloves Silicone Heat Resistant Cleaning Gloves with High-Density Teeth Grooming Gloves for Dogs, Cats, Horses, Rabbits (2 Pairs - Blue)","DEN4","US","9.06","7.87","2.6","inches","0.77","pounds","0.1073","cubic feet","Standard-Size","3.5","0.0","0.3719","2023-11","11.7","weeks","2.4","0.0","USD","0.8926","--","N","N","0.0","--","0.03"
"B0C2ZBSM12","X003SMOTOB","1TO3GO Pet Grooming Gloves Pet Hair Remover Cat, Dog Washing Gloves Silicone Heat Resistant Cleaning Gloves with High-Density Teeth Grooming Gloves for Dogs, Cats, Horses, Rabbits (1 Pair - Gray)","DEN4","US","7.36","5.79","1.73","inches","0.4","pounds","0.0427","cubic feet","Standard-Size","0.53","0.0","0.0213","2023-11","11.7","weeks","2.4","0.0","USD","0.0512","--","N","N","0.0","--","0.03"
"B0C5976FHZ","X003TO2KL7","VNFLY 3-Pack Automatic Rebound Abdominal Wheel, Ab Roller Wheel Automatic Rebound with 2 Knee Pads, 2 Push-up Bars, 2 Resistance Bands, and Detailed Traning Guide","DEN4","US","11.57","8.54","7.52","inches","4.94","pounds","0.43","cubic feet","Standard-Size","13.73","0.0","5.9053","2023-11","11.7","weeks","2.4","0.0","USD","14.1721","--","N","N","0.0","--","0.0"
"B0C594LFN6","X003TOBEQT","VNFLY Ab Roller Automatic Rebound Abdominal Wheel Kit, Abs Workout Equipment, Ab Wheel Roller for Core Workout with 2 Knee Pads and User Manual","DEN4","US","10.31","7.24","7.2","inches","3.26","pounds","0.311","cubic feet","Standard-Size","1.63","0.0","0.508","2023-11","11.7","weeks","2.4","0.0","USD","1.2192","--","N","N","0.0","--","0.0"
"B0C69RGV1W","X003U2V3NT","1TO3GO?Upgrade? Adjustable Dog Training Collar with 4 Extra Links for Medium, Large and X-Large Dogs (Improved o-Ring)","DEN4","US","7.72","6.54","1.26","inches","0.44","pounds","0.0368","cubic feet","Standard-Size","0.1","0.0","0.0037","2023-11","11.7","weeks","2.4","0.0","USD","0.0088","--","N","N","0.0","--","0.0"
