"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_utilization_ratio","storage_utilization_ratio_units","base_rate","utilization_surcharge_rate","currency","estimated_monthly_storage_fee","dangerous_goods_storage_type","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B0BQ37X5M1","X003KK8B59","365Home?Upgrade?2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Blue)","IND8","US","10.91","5.39","2.91","inches","0.44","pounds","0.099","cubic feet","Standard-Size","0.1","0.0","0.0096","2023-07","11.3","weeks","0.87","0.0","USD","0.0081","--","N","N","0.0","--","0.0"
"B0BR3PJZJ4","X003KX4KVZ","365Home 2-Pack Spoon and Lid Rest for Stove Top, Spoon Rest with Pot Lid Holder and 2-Pack Spill-proof Lid Lifter, Spatula Ladle Utensil Rest for Kitchen Counter, Gadgets Accessories for Cooking","IND8","US","7.64","6.77","2.17","inches","0.53","pounds","0.065","cubic feet","Standard-Size","0.42","0.19","0.0147","2023-07","11.3","weeks","0.87","0.0","USD","0.0123","--","N","N","0.0","--","0.0"
"B07KX5V1LC","X001YUO5YX","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Blue)","IND9","US","5.05","4.0","1.02","inches","0.1","pounds","0.0119","cubic feet","Standard-Size","10.19","0.0","0.1215","2023-07","11.3","weeks","0.87","0.0","USD","0.1057","--","N","N","0.0","--","0.0"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","IND9","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","43.61","0.0","0.3735","2023-07","11.3","weeks","0.87","0.0","USD","0.325","--","N","N","0.0","--","0.0"
"B07Y8B8RF8","X002BMBDKR","365Home 2-Pack Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","IND9","US","5.35","4.45","1.18","inches","0.18","pounds","0.0163","cubic feet","Standard-Size","7.03","0.0","0.1143","2023-07","11.3","weeks","0.87","0.0","USD","0.0995","--","N","N","0.0","--","0.0"
"B07Z7G5PXZ","X002CIGNAF","365Home Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Gold)","IND9","US","3.6","1.9","1.5","inches","0.15","pounds","0.0059","cubic feet","Standard-Size","0.97","0.0","0.0057","2023-07","11.3","weeks","0.87","0.0","USD","0.005","--","N","N","0.0","--","0.0"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","IND9","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","12.68","0.0","0.0446","2023-07","11.3","weeks","0.87","0.0","USD","0.0388","--","N","N","0.0","--","0.0"
"B08HWTY667","X002NAFPDX","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","IND9","US","2.0","2.0","0.4","inches","0.05","pounds","9.0E-4","cubic feet","Standard-Size","8.13","0.0","0.0075","2023-07","11.3","weeks","0.87","0.0","USD","0.0065","--","N","N","0.0","--","0.0"
"B0BPGJWBX2","X003KCWVET","365Home 2-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Orange, Green)","IND9","US","10.63","9.8","3.9","inches","1.01","pounds","0.2351","cubic feet","Standard-Size","4.58","0.0","1.077","2023-07","11.3","weeks","0.87","0.0","USD","0.9414","--","N","N","0.0","--","0.0"
"B0BPHXQM78","X003KD711B","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (White & Gray)","IND9","US","4.49","3.5","1.57","inches","0.22","pounds","0.0143","cubic feet","Standard-Size","0.55","0.0","0.0078","2023-07","11.3","weeks","0.87","0.0","USD","0.0068","--","N","N","0.0","--","0.0"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger","IND9","US","8.9","6.34","1.77","inches","0.37","pounds","0.0578","cubic feet","Standard-Size","1.03","0.0","0.0597","2023-07","11.3","weeks","0.87","0.0","USD","0.0519","--","N","N","0.0","--","0.0"
"B0C1B86RC9","X003RX73ZX","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips, Suitable for WiFi Routers, Remote Controls","IND9","US","8.62","6.1","1.77","inches","0.51","pounds","0.0539","cubic feet","Standard-Size","0.45","0.0","0.0243","2023-07","11.3","weeks","0.87","0.0","USD","0.0212","--","N","N","0.0","--","0.0"
"B0C27BLGV1","X003SARIMN","VNFLY 4-Pack Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Decoration, Cake Topper Decoration","IND9","US","4.65","3.31","0.94","inches","0.04","pounds","0.0084","cubic feet","Standard-Size","3.87","0.0","0.0324","2023-07","11.3","weeks","0.87","0.0","USD","0.0282","--","N","N","0.0","--","0.0"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","JAN1","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","5.26","0.0","0.0425","2023-07","11.3","weeks","0.87","0.0","USD","0.037","--","N","N","0.0","--","0.29"
"B07XX7P9F6","X002BBZPYN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","JAN1","US","6.46","5.28","2.2","inches","0.35","pounds","0.0434","cubic feet","Standard-Size","1.0","0.0","0.0434","2023-07","11.3","weeks","0.87","0.0","USD","0.0378","--","N","N","0.0","--","0.0"
"B07XX87R29","X002BC0MTF","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","JAN1","US","7.64","4.33","2.64","inches","0.33","pounds","0.0505","cubic feet","Standard-Size","16.58","0.0","0.8331","2023-07","11.3","weeks","0.87","0.0","USD","0.7248","--","N","N","0.0","--","0.1"
"B07Y2C5KM3","X002BGVME5","365Home 3-Pack Silver Hammer Keychain Bronze Glove Keychain Silver Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","JAN1","US","5.08","3.31","0.94","inches","0.28","pounds","0.0092","cubic feet","Standard-Size","1.0","0.0","0.0092","2023-07","11.3","weeks","0.87","0.0","USD","0.008","--","N","N","0.0","--","0.0"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","JAN1","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","0.23","0.0","8.0E-4","2023-07","11.3","weeks","0.87","0.0","USD","7.0E-4","--","N","N","0.0","--","0.0"
"B08ZNJQ2CN","X002UDIWNX","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (3 Black)","JAN1","US","8.9","5.24","2.83","inches","0.33","pounds","0.0764","cubic feet","Standard-Size","0.71","0.0","0.0517","2023-07","11.3","weeks","0.87","0.0","USD","0.045","--","N","N","0.0","--","0.03"
"B08ZNHTDXB","X002UDIWO7","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 Black)","JAN1","US","17.48","2.44","2.4","inches","0.57","pounds","0.0592","cubic feet","Standard-Size","23.71","0.0","1.4045","2023-07","11.3","weeks","0.87","0.0","USD","1.2219","--","N","N","0.0","--","0.0"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger","JAN1","US","8.9","6.34","1.77","inches","0.37","pounds","0.0578","cubic feet","Standard-Size","0.48","0.0","0.0224","2023-07","11.3","weeks","0.87","0.0","USD","0.0195","--","N","N","0.0","--","0.1"
"B0BQ37LC97","X003KK5M2T","365Home?Upgrade?4-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set","JAN1","US","17.24","13.07","3.15","inches","2.27","pounds","0.4108","cubic feet","Standard-Size","5.26","0.0","2.067","2023-07","11.3","weeks","0.87","0.0","USD","1.7999","--","N","N","0.0","--","0.23"
"B0BR3PJZJ4","X003KX4KVZ","365Home 2-Pack Spoon and Lid Rest for Stove Top, Spoon Rest with Pot Lid Holder and 2-Pack Spill-proof Lid Lifter, Spatula Ladle Utensil Rest for Kitchen Counter, Gadgets Accessories for Cooking","JAN1","US","7.64","6.77","2.17","inches","0.53","pounds","0.065","cubic feet","Standard-Size","1.0","0.03","0.0629","2023-07","11.3","weeks","0.87","0.0","USD","0.0547","--","N","N","0.0","--","0.0"
"B0C2Z6W4PC","X003SMO8PV","1TO3GO Pet Grooming Gloves Pet Hair Remover Cat, Dog Washing Gloves Silicone Heat Resistant Cleaning Gloves with High-Density Teeth Grooming Gloves for Dogs, Cats, Horses, Rabbits (2 Pairs - Blue)","JAN1","US","8.0","5.0","0.6","inches","0.25","pounds","0.0139","cubic feet","Standard-Size","0.06","0.0","9.0E-4","2023-07","11.3","weeks","0.87","0.0","USD","8.0E-4","--","N","N","0.0","--","0.0"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","JAX2","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","0.06","0.0","6.0E-4","2023-07","11.3","weeks","0.87","0.0","USD","5.0E-4","--","N","N","0.0","--","0.0"
"B07Y2C5KM3","X002BGVME5","365Home 3-Pack Silver Hammer Keychain Bronze Glove Keychain Silver Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","JAX2","US","5.08","3.31","0.94","inches","0.28","pounds","0.0092","cubic feet","Standard-Size","0.42","0.0","0.0039","2023-07","11.3","weeks","0.87","0.0","USD","0.0034","--","N","N","0.0","--","0.0"
"B07Y8CDXX7","X002BMAK6F","365Home 3-Pack Bronze Glove Keychain Silver Hammer Keychain Red Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","JAX2","US","5.16","4.65","1.22","inches","0.04","pounds","0.0169","cubic feet","Standard-Size","0.23","0.0","0.0038","2023-07","11.3","weeks","0.87","0.0","USD","0.0033","--","N","N","0.0","--","0.0"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","JAX2","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","11.39","0.0","0.04","2023-07","11.3","weeks","0.87","0.0","USD","0.0348","--","N","N","0.0","--","0.0"
"B08CXG45F4","X002L0EXYR","365Home 2-Pack Hammer Keychain and Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","JAX2","US","5.7","4.6","1.0","inches","0.17","pounds","0.0152","cubic feet","Standard-Size","0.58","0.0","0.0069","2023-07","11.3","weeks","0.87","0.0","USD","0.006","--","N","N","0.0","--","0.13"
"B08HWTQCLL","X002NATMU5","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","JAX2","US","2.28","1.73","0.55","inches","0.04","pounds","0.0013","cubic feet","Standard-Size","0.23","0.0","3.0E-4","2023-07","11.3","weeks","0.87","0.0","USD","2.0E-4","--","N","N","0.0","--","0.0"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","JAX2","US","11.89","11.57","0.63","inches","0.71","pounds","0.0502","cubic feet","Standard-Size","6.45","0.0","0.3042","2023-07","11.3","weeks","0.87","0.0","USD","0.2653","--","N","N","0.0","--","0.39"
"B0BNQT3YN6","X003K54XY7","365Home 4-Packs Car Window Breaker Seatbelt Cutter, 3-in-1 Glass Breaker and Seat Belt Cutter, Car Emergency Escape Tool with User Manual for Land and Underwater (Black Red Blue Yellow)","JAX2","US","7.44","5.24","2.44","inches","0.4","pounds","0.055","cubic feet","Standard-Size","0.16","0.0","0.0053","2023-07","11.3","weeks","0.87","0.0","USD","0.0046","--","N","N","0.0","--","0.06"
"B0BPHXQM78","X003KD711B","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (White & Gray)","JAX2","US","4.49","3.5","1.57","inches","0.22","pounds","0.0143","cubic feet","Standard-Size","0.16","0.0","0.0023","2023-07","11.3","weeks","0.87","0.0","USD","0.002","--","N","N","0.0","--","0.0"
"B0BPHZT4JJ","X003KD945H","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Black & Pink)","JAX2","US","4.13","3.31","1.46","inches","0.2","pounds","0.0116","cubic feet","Standard-Size","0.16","0.0","0.0015","2023-07","11.3","weeks","0.87","0.0","USD","0.0013","--","N","N","0.0","--","0.03"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger","JAX2","US","8.9","6.34","1.77","inches","0.37","pounds","0.0578","cubic feet","Standard-Size","0.58","0.0","0.0317","2023-07","11.3","weeks","0.87","0.0","USD","0.0276","--","N","N","0.0","--","0.03"
"B0BQ37LC97","X003KK5M2T","365Home?Upgrade?4-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set","JAX2","US","17.24","13.07","3.15","inches","2.27","pounds","0.4108","cubic feet","Standard-Size","0.03","0.0","0.0133","2023-07","11.3","weeks","0.87","0.0","USD","0.0115","--","N","N","0.0","--","0.0"
"B0BKL72T9P","X003KZP4SV","365Home Spoon and Lid Rest, Spoon Rest with Lid Holder and Spill-proof Lid Lifter, Kitchen Gadgets Accessories for Cooking","JAX2","US","7.2","6.22","1.06","inches","0.22","pounds","0.0275","cubic feet","Standard-Size","0.45","0.0","0.0124","2023-07","11.3","weeks","0.87","0.0","USD","0.0108","--","N","N","0.0","--","0.0"
"B0BTHS2ZC7","X003OWLNH1","365Home 8-Pack Adhesive Punch-Free Socket Holder, Self Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount, Suitable for WiFi Routers, Remote Controls, Tissue Boxes","JAX2","US","5.75","4.65","1.93","inches","0.38","pounds","0.0298","cubic feet","Standard-Size","0.74","0.0","0.0202","2023-07","11.3","weeks","0.87","0.0","USD","0.0176","--","N","N","0.0","--","0.06"
"B0C1B86RC9","X003RX73ZX","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips, Suitable for WiFi Routers, Remote Controls","JAX2","US","8.62","6.1","1.77","inches","0.51","pounds","0.0539","cubic feet","Standard-Size","0.45","0.0","0.0191","2023-07","11.3","weeks","0.87","0.0","USD","0.0166","--","N","N","0.0","--","0.13"
"B0C5976FHZ","X003TO2KL7","VNFLY Ab Roller Automatic Rebound Abdominal Wheel Kit, Abs Workout Equipment, Ab Wheel Roller for Core Workout with 2 Knee Pads and User Manual","JAX2","US","11.57","8.54","7.52","inches","4.94","pounds","0.43","cubic feet","Standard-Size","0.26","0.0","0.0971","2023-07","11.3","weeks","0.87","0.0","USD","0.0845","--","N","N","0.012067655143369172","FBA_NEW_SELECTION:0.0121","0.0"
"B07Y2C5KM3","X002BGVME5","365Home 3-Pack Silver Hammer Keychain Bronze Glove Keychain Silver Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","JAX7","US","5.08","3.31","0.94","inches","0.28","pounds","0.0092","cubic feet","Standard-Size","5.0","0.0","0.0459","2023-07","11.3","weeks","0.87","0.0","USD","0.0404","--","N","N","0.0","--","0.0"
"B07Y8B8RF8","X002BMBDKR","365Home 2-Pack Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","JAX7","US","5.35","4.45","1.18","inches","0.18","pounds","0.0163","cubic feet","Standard-Size","23.16","0.0","0.3755","2023-07","11.3","weeks","0.87","0.0","USD","0.3296","--","N","N","0.0","--","0.06"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","JAX7","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","19.39","0.0","0.0681","2023-07","11.3","weeks","0.87","0.0","USD","0.06","--","N","N","0.0","--","0.0"
"B07GLJ2YNF","X001X2JGO1","VNFLY Axe Keychain Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","JFK8","US","5.59","4.06","0.43","inches","0.07","pounds","0.0056","cubic feet","Standard-Size","0.23","0.0","0.0011","2023-07","11.3","weeks","0.87","0.0","USD","0.001","--","N","N","0.0","--","0.03"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","JFK8","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","0.23","0.0","3.0E-4","2023-07","11.3","weeks","0.87","0.0","USD","2.0E-4","--","N","N","0.0","--","0.19"
"B07XX87R29","X002BC0MTF","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","JFK8","US","7.64","4.33","2.64","inches","0.33","pounds","0.0505","cubic feet","Standard-Size","6.29","0.0","0.3163","2023-07","11.3","weeks","0.87","0.0","USD","0.2752","--","N","N","0.0","--","0.03"
"B07Y8CDXX7","X002BMAK6F","365Home 3-Pack Bronze Glove Keychain Silver Hammer Keychain Red Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","JFK8","US","5.16","4.65","1.22","inches","0.04","pounds","0.0169","cubic feet","Standard-Size","38.32","0.0","0.6394","2023-07","11.3","weeks","0.87","0.0","USD","0.5562","--","N","N","0.0","--","0.58"
"B07Y8B8RF8","X002BMBDKR","365Home 2-Pack Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","JFK8","US","5.35","4.45","1.18","inches","0.18","pounds","0.0163","cubic feet","Standard-Size","0.13","0.0","0.001","2023-07","11.3","weeks","0.87","0.0","USD","9.0E-4","--","N","N","0.0","--","0.06"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","JFK8","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","0.26","0.0","8.0E-4","2023-07","11.3","weeks","0.87","0.0","USD","7.0E-4","--","N","N","0.0","--","0.03"
"B08CXG45F4","X002L0EXYR","365Home 2-Pack Hammer Keychain and Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","JFK8","US","5.7","4.6","1.0","inches","0.17","pounds","0.0152","cubic feet","Standard-Size","3.13","0.0","0.0455","2023-07","11.3","weeks","0.87","0.0","USD","0.0396","--","N","N","0.0","--","0.13"
"B08HWTY667","X002NAFPDX","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","JFK8","US","2.0","2.0","0.4","inches","0.05","pounds","9.0E-4","cubic feet","Standard-Size","0.81","0.0","7.0E-4","2023-07","11.3","weeks","0.87","0.0","USD","6.0E-4","--","N","N","0.0","--","0.0"
"B08XWYR7PN","X002TMJW61","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 White)","JFK8","US","5.2","3.58","2.52","inches","0.07","pounds","0.0271","cubic feet","Standard-Size","0.13","0.0","0.0035","2023-07","11.3","weeks","0.87","0.0","USD","0.003","--","N","N","0.0","--","0.0"
"B08ZNH2YZW","X002UDI1W5","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Black & 2 White)","JFK8","US","7.72","5.28","2.6","inches","0.31","pounds","0.0613","cubic feet","Standard-Size","7.52","0.0","0.4531","2023-07","11.3","weeks","0.87","0.0","USD","0.3942","--","N","N","0.0","--","0.13"
"B08ZNHTDXB","X002UDIWO7","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 Black)","JFK8","US","17.48","2.44","2.4","inches","0.57","pounds","0.0592","cubic feet","Standard-Size","0.16","0.0","0.0019","2023-07","11.3","weeks","0.87","0.0","USD","0.0017","--","N","N","0.0","--","0.16"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","JFK8","US","11.89","11.57","0.63","inches","0.71","pounds","0.0502","cubic feet","Standard-Size","46.55","0.0","2.3249","2023-07","11.3","weeks","0.87","0.0","USD","2.0227","--","N","N","0.0","--","0.19"
"B0BC82PT7P","X003DKUC8F","365Home 3-Pack Multifunction Vegetable Bean Cutter Slicer Peeler Frencher Stringer, Veggie Green Onion Pepper Slicer Shredder, Cucumber Carrot Potato Onion Chopper Dicer Cutter Tool with Container.","JFK8","US","6.06","4.49","4.37","inches","0.73","pounds","0.0688","cubic feet","Standard-Size","0.06","0.0","0.0022","2023-07","11.3","weeks","0.87","0.0","USD","0.0019","--","N","N","0.0","--","0.03"
"B0BPGJWBX2","X003KCWVET","365Home 2-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Orange, Green)","JFK8","US","10.63","9.8","3.9","inches","1.01","pounds","0.2351","cubic feet","Standard-Size","18.61","0.0","4.3079","2023-07","11.3","weeks","0.87","0.0","USD","3.7507","--","N","N","0.0","--","0.29"
"B0BPHXQM78","X003KD711B","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (White & Gray)","JFK8","US","4.49","3.5","1.57","inches","0.22","pounds","0.0143","cubic feet","Standard-Size","0.16","0.0","9.0E-4","2023-07","11.3","weeks","0.87","0.0","USD","8.0E-4","--","N","N","0.0","--","0.1"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger","JFK8","US","8.9","6.34","1.77","inches","0.37","pounds","0.0578","cubic feet","Standard-Size","14.68","0.0","0.77","2023-07","11.3","weeks","0.87","0.0","USD","0.6699","--","N","N","0.0","--","1.35"
"B0BR3PJZJ4","X003KX4KVZ","365Home 2-Pack Spoon and Lid Rest for Stove Top, Spoon Rest with Pot Lid Holder and 2-Pack Spill-proof Lid Lifter, Spatula Ladle Utensil Rest for Kitchen Counter, Gadgets Accessories for Cooking","JFK8","US","7.64","6.77","2.17","inches","0.53","pounds","0.065","cubic feet","Standard-Size","0.71","0.0","0.044","2023-07","11.3","weeks","0.87","0.0","USD","0.0383","--","N","N","0.0","--","0.03"
"B0BWXSMV94","X003QCAYMT","365Home?Upgrade?2-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Blue, Green)","JFK8","US","12.09","6.34","5.08","inches","1.06","pounds","0.2253","cubic feet","Standard-Size","13.55","0.0","3.0094","2023-07","11.3","weeks","0.87","0.0","USD","2.6181","--","N","N","0.0","--","0.19"
"B0C1B86RC9","X003RX73ZX","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips, Suitable for WiFi Routers, Remote Controls","JFK8","US","8.62","6.1","1.77","inches","0.51","pounds","0.0539","cubic feet","Standard-Size","0.65","0.0","0.0278","2023-07","11.3","weeks","0.87","0.0","USD","0.0242","--","N","N","0.0","--","0.13"
"B0C2Z6W4PC","X003SMO8PV","1TO3GO Pet Grooming Gloves Pet Hair Remover Cat, Dog Washing Gloves Silicone Heat Resistant Cleaning Gloves with High-Density Teeth Grooming Gloves for Dogs, Cats, Horses, Rabbits (2 Pairs - Blue)","JFK8","US","8.0","5.0","0.6","inches","0.25","pounds","0.0139","cubic feet","Standard-Size","0.19","0.0","0.0","2023-07","11.3","weeks","0.87","0.0","USD","0.0","--","N","N","0.0011693548387096773","FBA_NEW_SELECTION:0.0012","0.1"
"B0C5976FHZ","X003TO2KL7","VNFLY Ab Roller Automatic Rebound Abdominal Wheel Kit, Abs Workout Equipment, Ab Wheel Roller for Core Workout with 2 Knee Pads and User Manual","KRB6","US","11.57","8.54","7.52","inches","4.94","pounds","0.43","cubic feet","Standard-Size","0.77","0.0","0.111","2023-07","11.3","weeks","0.87","0.0","USD","0.0988","--","N","N","0.19308248229390676","FBA_NEW_SELECTION:0.1931","0.0"
"B0C68ZR18G","X003U37QST","CONEATI Car Storage Pocket Between Seats Purse Holder for Car Between front Seats with 4 Pcs Seat Headrest Hook, 2 Pcs Cup Holder Coaster and 2 Pcs Seat Belt Cover","KRB6","US","16.61","8.94","2.36","inches","1.52","pounds","0.2028","cubic feet","Standard-Size","2.06","0.0","0.1374","2023-07","11.3","weeks","0.87","0.0","USD","0.1212","--","N","N","0.24473801340053758","FBA_NEW_SELECTION:0.2447","0.0"
"B0BPGJWBX2","X003KCWVET","365Home 2-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Orange, Green)","KRB9","US","10.63","9.8","3.9","inches","1.01","pounds","0.2351","cubic feet","Standard-Size","24.0","0.0","5.6428","2023-07","11.3","weeks","0.87","0.0","USD","4.9117","--","N","N","0.0","--","0.0"
