"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_utilization_ratio","storage_utilization_ratio_units","base_rate","utilization_surcharge_rate","currency","estimated_monthly_storage_fee","dangerous_goods_storage_type","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger","BFL2","US","8.9","6.34","1.77","inches","0.37","pounds","0.0578","cubic feet","Standard-Size","8.35","0.0","0.4736","2023-05","17.8","weeks","0.87","0.0","USD","0.412","--","N","N","0.0","--","0.16"
"B0BTHS2ZC7","X003OWLNH1","365Home 8-Pack Adhesive Punch-Free Socket Holder, Self-Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount, Suitable for WiFi Routers, Remote Controls, Tissue Boxes","BFL2","US","5.75","4.65","1.93","inches","0.38","pounds","0.0298","cubic feet","Standard-Size","1.94","0.0","0.0577","2023-05","17.8","weeks","0.87","0.0","USD","0.0502","--","N","N","0.0","--","0.0"
"B0C1B86RC9","X003RX73ZX","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self-Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips, Suitable for WiFi Routers, Remote Controls","BFL2","US","8.62","6.1","1.77","inches","0.51","pounds","0.0539","cubic feet","Standard-Size","0.45","0.0","0.0243","2023-05","17.8","weeks","0.87","0.0","USD","0.0212","--","N","N","0.0","--","0.0"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","BFN2","US","11.89","11.57","0.63","inches","0.71","pounds","0.0502","cubic feet","Standard-Size","37.1","0.0","1.8606","2023-05","17.8","weeks","0.87","0.0","USD","1.62","--","N","N","0.0","--","0.0"
"B07GLJ2YNF","X001X2JGO1","VNFLY Axe Keychain Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","BHM1","US","5.59","4.06","0.43","inches","0.07","pounds","0.0056","cubic feet","Standard-Size","0.74","0.0","0.0042","2023-05","17.8","weeks","0.87","0.0","USD","0.0036","--","N","N","0.0","--","0.0"
"B07KX5LWHM","X001YSJJJB","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Silver & Blue)","BHM1","US","6.22","3.9","1.14","inches","0.18","pounds","0.016","cubic feet","Standard-Size","0.71","0.0","0.0114","2023-05","17.8","weeks","0.87","0.0","USD","0.0099","--","N","N","0.0","--","0.0"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","BHM1","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","1.1","0.0","0.0091","2023-05","17.8","weeks","0.87","0.0","USD","0.0079","--","N","N","0.0","--","0.03"
"B07V3C477B","X0028QD3SV","VNFLY Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","BHM1","US","3.2","1.4","1.0","inches","0.1","pounds","0.0026","cubic feet","Standard-Size","0.68","0.0","0.0018","2023-05","17.8","weeks","0.87","0.0","USD","0.0015","--","N","N","0.0","--","0.0"
"B07XX7TK7N","X002BC00R9","Nidavellir 2-Pack Fist Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","BHM1","US","5.7","2.9","1.6","inches","0.55","pounds","0.0153","cubic feet","Standard-Size","0.68","0.0","0.0104","2023-05","17.8","weeks","0.87","0.0","USD","0.009","--","N","N","0.0","--","0.0"
"B07Z779DMH","X002CII6L9","365Home Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Red Copper)","BHM1","US","3.0","2.0","1.0","inches","0.1","pounds","0.0035","cubic feet","Standard-Size","0.71","0.0","0.0025","2023-05","17.8","weeks","0.87","0.0","USD","0.0021","--","N","N","0.0","--","0.0"
"B08CXG45F4","X002L0EXYR","365Home 2-Pack Hammer Keychain and Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","BHM1","US","5.7","4.6","1.0","inches","0.17","pounds","0.0152","cubic feet","Standard-Size","0.35","0.0","0.0054","2023-05","17.8","weeks","0.87","0.0","USD","0.0047","--","N","N","0.0","--","0.0"
"B08HWTY667","X002NAFPDX","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","BHM1","US","2.0","2.0","0.4","inches","0.05","pounds","9.0E-4","cubic feet","Standard-Size","1.1","0.0","0.001","2023-05","17.8","weeks","0.87","0.0","USD","9.0E-4","--","N","N","0.0","--","0.0"
"B08XWYPR76","X002TMOWQB","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 Black)","BHM1","US","4.61","3.58","1.77","inches","0.04","pounds","0.0169","cubic feet","Standard-Size","1.0","0.0","0.0169","2023-05","17.8","weeks","0.87","0.0","USD","0.0147","--","N","N","0.0","--","0.0"
"B08ZN9NFPK","X002UDBVHH","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 White)","BHM1","US","6.26","4.41","2.64","inches","0.26","pounds","0.0422","cubic feet","Standard-Size","0.65","0.0","0.0272","2023-05","17.8","weeks","0.87","0.0","USD","0.0237","--","N","N","0.0","--","0.0"
"B0B42KWPRX","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Rotary Cutter and Manual Instruction","BHM1","US","11.77","11.46","2.05","inches","1.01","pounds","0.16","cubic feet","Standard-Size","16.97","9.71","1.1614","2023-05","17.8","weeks","0.87","0.0","USD","1.0104","--","N","N","0.0","--","0.0"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","BHM1","US","11.89","11.57","0.63","inches","0.71","pounds","0.0502","cubic feet","Standard-Size","38.52","0.0","1.9253","2023-05","17.8","weeks","0.87","0.0","USD","1.675","--","N","N","0.0","--","0.13"
"B0BMWXJWXY","X003IW16QZ","Colorful Rotating Magic Ball Light, 2-Pack Magic Light Bulb with Sockets, USB Disco Light for Home Room Dance Parties","BHM1","US","7.8","5.3","4.2","inches","0.75","pounds","0.1005","cubic feet","Standard-Size","15.03","1.45","1.3646","2023-05","17.8","weeks","0.87","0.0","USD","1.1872","--","N","N","0.0","--","0.0"
"B0BG39X4ZF","X003K6AQYR","1TO3GO Dog Training Collar with 4 Extra Links for Medium, Large and X-Large Dogs (Blue)","BHM1","US","7.6","6.5","1.18","inches","0.42","pounds","0.0337","cubic feet","Standard-Size","77.45","0.0","2.6084","2023-05","17.8","weeks","0.87","0.0","USD","2.2688","--","N","N","0.0","--","0.13"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger","BHM1","US","8.9","6.34","1.77","inches","0.37","pounds","0.0578","cubic feet","Standard-Size","0.1","0.0","0.0037","2023-05","17.8","weeks","0.87","0.0","USD","0.0032","--","N","N","0.0","--","0.03"
"B0BPX7H7R7","X003KIPJ6F","365Home 3-Pack 3 in 1 Multifunctional Cleaning Brush, Bottle Gap Cleaner Brush, Cup Lid Cleaning Brush, Mini Brush Cleaner for Home, Kitchen, Travel","BHM1","US","6.06","4.65","0.94","inches","0.02","pounds","0.0153","cubic feet","Standard-Size","0.97","0.55","0.0064","2023-05","17.8","weeks","0.87","0.0","USD","0.0056","--","N","N","0.0","--","0.0"
"B0BR3PJZJ4","X003KX4KVZ","365Home 2-Pack Spoon and Lid Rest, Spoon Rest with Lid Holder and 2-Pack Spill-proof Lid Lifter, Spatula Ladle Utensil Rest for Kitchen Counter, Gadgets Accessories for Cooking","BHM1","US","8.54","7.83","2.13","inches","0.53","pounds","0.0824","cubic feet","Standard-Size","0.23","0.0","0.0133","2023-05","17.8","weeks","0.87","0.0","USD","0.0116","--","N","N","0.0","--","0.06"
"B0BTHS2ZC7","X003OWLNH1","365Home 8-Pack Adhesive Punch-Free Socket Holder, Self-Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount, Suitable for WiFi Routers, Remote Controls, Tissue Boxes","BHM1","US","5.75","4.65","1.93","inches","0.38","pounds","0.0298","cubic feet","Standard-Size","2.32","0.0","0.0673","2023-05","17.8","weeks","0.87","0.0","USD","0.0586","--","N","N","0.0","--","0.06"
"B0C1B86RC9","X003RX73ZX","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self-Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips, Suitable for WiFi Routers, Remote Controls","BHM1","US","8.62","6.1","1.77","inches","0.51","pounds","0.0539","cubic feet","Standard-Size","0.16","0.0","0.0017","2023-05","17.8","weeks","0.87","0.0","USD","0.0015","--","N","N","0.0","--","0.13"
"B07JVR33BL","X001X2K75D","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Decoration, Cake Topper Decoration (ABCD)","BNA3","US","5.24","3.62","0.98","inches","0.21","pounds","0.0108","cubic feet","Standard-Size","0.06","0.0","7.0E-4","2023-05","17.8","weeks","0.87","0.0","USD","6.0E-4","--","N","N","0.0","--","0.0"
"B09644ZKN9","X0032LIU4D","365Home Bamboo Silverware Organizer Countertop, Flatware Caddy, Bamboo Utensil Holder for Party, Kitchen Table, Farmhouse","BNA3","US","11.74","6.54","4.89","inches","2.09","pounds","0.2173","cubic feet","Standard-Size","0.03","0.0","0.007","2023-05","17.8","weeks","0.87","0.0","USD","0.0059","--","N","N","0.0","--","0.0"
"B0BPHXQM78","X003KD711B","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (White & Gray)","BNA3","US","4.49","3.5","1.57","inches","0.22","pounds","0.0143","cubic feet","Standard-Size","0.03","0.0","5.0E-4","2023-05","17.8","weeks","0.87","0.0","USD","4.0E-4","--","N","N","0.0","--","0.0"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger","BNA3","US","8.9","6.34","1.77","inches","0.37","pounds","0.0578","cubic feet","Standard-Size","0.06","0.0","0.0037","2023-05","17.8","weeks","0.87","0.0","USD","0.0031","--","N","N","0.0","--","0.0"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","BOI2","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","0.32","0.0","0.0028","2023-05","17.8","weeks","0.87","0.0","USD","0.0024","--","N","N","0.0","--","0.0"
"B07XX7TK7N","X002BC00R9","Nidavellir 2-Pack Fist Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","BOI2","US","5.7","2.9","1.6","inches","0.55","pounds","0.0153","cubic feet","Standard-Size","0.61","0.0","0.0094","2023-05","17.8","weeks","0.87","0.0","USD","0.0082","--","N","N","0.0","--","0.0"
"B07Y2C5KM3","X002BGVME5","365Home 3-Pack Silver Hammer Keychain Bronze Glove Keychain Silver Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","BOI2","US","5.08","3.31","0.94","inches","0.28","pounds","0.0092","cubic feet","Standard-Size","0.94","0.0","0.0086","2023-05","17.8","weeks","0.87","0.0","USD","0.0075","--","N","N","0.0","--","0.0"
"B07Y8DR1KJ","X002BMC33N","365Home 3-Pack Silver Axe Keychain Red Glove Keychain Silver Hammer Keychain, Cool Gifts for Men, Husband, Boyfriend","BOI2","US","5.31","3.86","1.14","inches","0.3","pounds","0.0135","cubic feet","Standard-Size","0.1","0.0","0.0013","2023-05","17.8","weeks","0.87","0.0","USD","0.0011","--","N","N","0.0","--","0.0"
"B07Z779DMH","X002CII6L9","365Home Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Red Copper)","BOI2","US","3.0","2.0","1.0","inches","0.1","pounds","0.0035","cubic feet","Standard-Size","0.55","0.0","0.0019","2023-05","17.8","weeks","0.87","0.0","USD","0.0017","--","N","N","0.0","--","0.0"
"B08HWTY667","X002NAFPDX","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","BOI2","US","2.0","2.0","0.4","inches","0.05","pounds","9.0E-4","cubic feet","Standard-Size","0.1","0.0","0.0","2023-05","17.8","weeks","0.87","0.0","USD","0.0","--","N","N","0.0","--","0.06"
"B08ZNHTDXB","X002UDIWO7","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 Black)","BOI2","US","17.48","2.44","2.4","inches","0.57","pounds","0.0592","cubic feet","Standard-Size","0.61","0.0","0.0363","2023-05","17.8","weeks","0.87","0.0","USD","0.0316","--","N","N","0.0","--","0.0"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","BOI2","US","11.89","11.57","0.63","inches","0.71","pounds","0.0502","cubic feet","Standard-Size","4.58","0.0","0.2265","2023-05","17.8","weeks","0.87","0.0","USD","0.1981","--","N","N","0.0","--","0.06"
"B0BG39X4ZF","X003K6AQYR","1TO3GO Dog Training Collar with 4 Extra Links for Medium, Large and X-Large Dogs (Blue)","BOI2","US","7.6","6.5","1.18","inches","0.42","pounds","0.0337","cubic feet","Standard-Size","3.06","0.0","0.1034","2023-05","17.8","weeks","0.87","0.0","USD","0.0899","--","N","N","0.0","--","0.0"
"B0BPGJWBX2","X003KCWVET","365Home 2-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Orange, Green)","BOI2","US","10.63","9.8","3.9","inches","1.01","pounds","0.2351","cubic feet","Standard-Size","0.03","0.0","0.0076","2023-05","17.8","weeks","0.87","0.0","USD","0.0066","--","N","N","0.0","--","0.0"
"B0BPHXQM78","X003KD711B","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (White & Gray)","BOI2","US","4.49","3.5","1.57","inches","0.22","pounds","0.0143","cubic feet","Standard-Size","2.13","0.0","0.0304","2023-05","17.8","weeks","0.87","0.0","USD","0.0264","--","N","N","0.0","--","0.0"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger","BOI2","US","8.9","6.34","1.77","inches","0.37","pounds","0.0578","cubic feet","Standard-Size","0.35","0.0","0.0205","2023-05","17.8","weeks","0.87","0.0","USD","0.0178","--","N","N","0.0","--","0.0"
"B0BTHS2ZC7","X003OWLNH1","365Home 8-Pack Adhesive Punch-Free Socket Holder, Self-Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount, Suitable for WiFi Routers, Remote Controls, Tissue Boxes","BOI2","US","5.75","4.65","1.93","inches","0.38","pounds","0.0298","cubic feet","Standard-Size","1.0","0.0","0.0298","2023-05","17.8","weeks","0.87","0.0","USD","0.0259","--","N","N","0.0","--","0.0"
"B0C1B86RC9","X003RX73ZX","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self-Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips, Suitable for WiFi Routers, Remote Controls","BOI2","US","8.62","6.1","1.77","inches","0.51","pounds","0.0539","cubic feet","Standard-Size","0.48","0.0","0.0261","2023-05","17.8","weeks","0.87","0.0","USD","0.0227","--","N","N","0.0","--","0.0"
"B07JD2H5KC","X001X335DX","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Craft Dollhouse Decoration, Cake Topper, Cake Decoration (2 x 1.4 inches)","BWI2","US","4.65","3.31","0.94","inches","0.04","pounds","0.0084","cubic feet","Standard-Size","0.06","0.0","5.0E-4","2023-05","17.8","weeks","0.87","0.0","USD","5.0E-4","--","N","N","0.0","--","0.0"
"B07JCQ6BBC","X001X3C7U5","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Craft Dollhouse Decoration, Cake Topper, Cake Decoration (1.8 x 1.27 inches)","BWI2","US","2.8","2.68","1.18","inches","0.04","pounds","0.0051","cubic feet","Standard-Size","0.32","0.0","0.0017","2023-05","17.8","weeks","0.87","0.0","USD","0.0014","--","N","N","0.0","--","0.0"
"B07V27BG9M","X0028ME04L","Nidavellir 2-Pack Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver & Bronze)","BWI2","US","4.96","3.43","1.14","inches","0.2","pounds","0.0112","cubic feet","Standard-Size","0.65","0.0","0.0072","2023-05","17.8","weeks","0.87","0.0","USD","0.0063","--","N","N","0.0","--","0.0"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","BWI2","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","6.94","0.0","0.0591","2023-05","17.8","weeks","0.87","0.0","USD","0.0514","--","N","N","0.0","--","0.03"
"B07V3C477B","X0028QD3SV","VNFLY Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","BWI2","US","3.2","1.4","1.0","inches","0.1","pounds","0.0026","cubic feet","Standard-Size","0.61","0.0","0.0016","2023-05","17.8","weeks","0.87","0.0","USD","0.0014","--","N","N","0.0","--","0.0"
"B07XX7TK7N","X002BC00R9","Nidavellir 2-Pack Fist Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","BWI2","US","5.7","2.9","1.6","inches","0.55","pounds","0.0153","cubic feet","Standard-Size","2.0","0.0","0.0306","2023-05","17.8","weeks","0.87","0.0","USD","0.0266","--","N","N","0.0","--","0.0"
"B07XX6TFN3","X002BC0MVN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Bronze Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","BWI2","US","9.61","5.0","2.09","inches","0.44","pounds","0.0581","cubic feet","Standard-Size","0.1","0.0","0.0056","2023-05","17.8","weeks","0.87","0.0","USD","0.0049","--","N","N","0.0","--","0.0"
"B07XXCSFV1","X002BC42V9","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","BWI2","US","4.0","3.1","0.8","inches","0.05","pounds","0.0057","cubic feet","Standard-Size","0.65","0.0","0.0037","2023-05","17.8","weeks","0.87","0.0","USD","0.0032","--","N","N","0.0","--","0.0"
"B07Y8B8RF8","X002BMBDKR","365Home 2-Pack Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","BWI2","US","5.35","4.45","1.18","inches","0.18","pounds","0.0163","cubic feet","Standard-Size","0.39","0.0","0.0063","2023-05","17.8","weeks","0.87","0.0","USD","0.0055","--","N","N","0.0","--","0.0"
"B07Z779DMH","X002CII6L9","365Home Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Red Copper)","BWI2","US","3.0","2.0","1.0","inches","0.1","pounds","0.0035","cubic feet","Standard-Size","1.0","0.0","0.0029","2023-05","17.8","weeks","0.87","0.0","USD","0.0025","--","N","N","0.0","--","0.16"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","BWI2","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","0.03","0.0","1.0E-4","2023-05","17.8","weeks","0.87","0.0","USD","1.0E-4","--","N","N","0.0","--","0.0"
"B08ZN9NFPK","X002UDBVHH","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 White)","BWI2","US","6.26","4.41","2.64","inches","0.26","pounds","0.0422","cubic feet","Standard-Size","0.68","0.0","0.0286","2023-05","17.8","weeks","0.87","0.0","USD","0.0249","--","N","N","0.0","--","0.0"
"B072JN8C2Q","X002UDBVHR","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 White)","BWI2","US","7.99","5.0","3.11","inches","0.29","pounds","0.0719","cubic feet","Standard-Size","1.0","0.0","0.0673","2023-05","17.8","weeks","0.87","0.0","USD","0.0585","--","N","N","0.0","--","0.06"
"B08ZNHTDXB","X002UDIWO7","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 Black)","BWI2","US","17.48","2.44","2.4","inches","0.57","pounds","0.0592","cubic feet","Standard-Size","1.0","0.0","0.0592","2023-05","17.8","weeks","0.87","0.0","USD","0.0515","--","N","N","0.0","--","0.0"
"B09644ZKN9","X0032LIU4D","365Home Bamboo Silverware Organizer Countertop, Flatware Caddy, Bamboo Utensil Holder for Party, Kitchen Table, Farmhouse","BWI2","US","11.74","6.54","4.89","inches","2.09","pounds","0.2173","cubic feet","Standard-Size","0.16","0.0","0.007","2023-05","17.8","weeks","0.87","0.0","USD","0.0061","--","N","N","0.0","--","0.13"
"B0BG8CXVYP","X003FFCYHZ","Colorful Rotating Magic Ball Light, 2-Pack Magic Light Bulb with Sockets, Plug in Disco Ball Light Bulb for Home Room Dance Parties","BWI2","US","7.72","5.35","4.06","inches","0.64","pounds","0.097","cubic feet","Standard-Size","7.97","0.74","0.7012","2023-05","17.8","weeks","0.87","0.0","USD","0.61","--","N","N","0.0","--","0.03"
"B0BMWZVTKR","X003IWFZDP","365Home Colorful Rotating Magic Ball Light, 2-Pack Magic Light Bulb with Sockets, Plug in Disco Ball Light Bulb for Home Room Dance Parties","BWI2","US","7.95","6.06","4.29","inches","0.71","pounds","0.1196","cubic feet","Standard-Size","2.45","0.19","0.2701","2023-05","17.8","weeks","0.87","0.0","USD","0.235","--","N","N","0.0","--","0.0"
"B0BG39X4ZF","X003K6AQYR","1TO3GO Dog Training Collar with 4 Extra Links for Medium, Large and X-Large Dogs (Blue)","BWI2","US","7.6","6.5","1.18","inches","0.42","pounds","0.0337","cubic feet","Standard-Size","0.16","0.0","0.0044","2023-05","17.8","weeks","0.87","0.0","USD","0.0038","--","N","N","0.0","--","0.03"
"B0BPGJWBX2","X003KCWVET","365Home 2-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Orange, Green)","BWI2","US","10.63","9.8","3.9","inches","1.01","pounds","0.2351","cubic feet","Standard-Size","23.32","0.0","5.4531","2023-05","17.8","weeks","0.87","0.0","USD","4.742","--","N","N","0.0","--","0.13"
"B0BPHXQM78","X003KD711B","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (White & Gray)","BWI2","US","4.49","3.5","1.57","inches","0.22","pounds","0.0143","cubic feet","Standard-Size","0.03","0.0","5.0E-4","2023-05","17.8","weeks","0.87","0.0","USD","4.0E-4","--","N","N","0.0","--","0.0"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger","BWI2","US","8.9","6.34","1.77","inches","0.37","pounds","0.0578","cubic feet","Standard-Size","0.26","0.0","0.0075","2023-05","17.8","weeks","0.87","0.0","USD","0.0065","--","N","N","0.0","--","0.13"
"B0BTHS2ZC7","X003OWLNH1","365Home 8-Pack Adhesive Punch-Free Socket Holder, Self-Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount, Suitable for WiFi Routers, Remote Controls, Tissue Boxes","BWI2","US","5.75","4.65","1.93","inches","0.38","pounds","0.0298","cubic feet","Standard-Size","1.0","0.0","0.0298","2023-05","17.8","weeks","0.87","0.0","USD","0.0259","--","N","N","0.0","--","0.0"
"B0BWXSMV94","X003QCAYMT","365Home?Upgrade?2-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Blue, Green)","BWI2","US","12.09","6.34","5.08","inches","1.06","pounds","0.2253","cubic feet","Standard-Size","1.16","0.0","0.2544","2023-05","17.8","weeks","0.87","0.0","USD","0.2213","--","N","N","0.0","--","0.03"
"B0C1B86RC9","X003RX73ZX","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self-Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips, Suitable for WiFi Routers, Remote Controls","BWI2","US","8.62","6.1","1.77","inches","0.51","pounds","0.0539","cubic feet","Standard-Size","0.16","0.0","0.0087","2023-05","17.8","weeks","0.87","0.0","USD","0.0076","--","N","N","0.0","--","0.0"
"B0C27BLGV1","X003SARIMN","VNFLY 4-Pack Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Decoration, Cake Topper Decoration","BWI2","US","4.65","3.31","0.94","inches","0.04","pounds","0.0084","cubic feet","Standard-Size","0.45","0.0","0.003","2023-05","17.8","weeks","0.87","0.0","USD","0.0026","--","N","N","0.0","--","0.1"
"B07GLJ2YNF","X001X2JGO1","VNFLY Axe Keychain Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","CAE1","US","5.59","4.06","0.43","inches","0.07","pounds","0.0056","cubic feet","Standard-Size","3.0","0.0","0.0169","2023-05","17.8","weeks","0.87","0.0","USD","0.0147","--","N","N","0.0","--","0.0"
