"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_rate","currency","estimated_monthly_storage_fee","dangerous_goods_storage_type","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B0BC8XM5TQ","X003DL1VI9","365Home 2-Pack Fruit Vegetable Peeler with Container, Veggie Apple Cucumber Carrot Potato Peeler Hand, Green Bean Onion Pepper Cutter Slicer Frencher Shredder","GRR1","US","6.77","5.87","2.36","inches","0.26","pounds","0.0543","cubic feet","Standard-Size","2.0","0.0","0.1085","2023-02","0.87","USD","0.0944","--","N","N","0.0","--","0.0"
"B0BC82J65L","X003DL3WIL","365Home 2-Pack Multifunctional Vegetable Chopper Dicing & Slitting, Veggie Peeler Chopper Dicer With Container, Cucumber Carrot Potato Onion Apple Peeler Chopper Dicer Slicer Cutter Tool","GRR1","US","8.71","6.38","4.14","inches","1.6","pounds","0.1331","cubic feet","Standard-Size","17.0","0.0","2.2633","2023-02","0.87","USD","1.971","--","N","N","0.0","--","0.0"
"B0BJ7GYQGD","X003FLMCS5","365Home Universal Bathtub Stopper with Drain Hair Catcher, Upgraded Bathroom Shower Drain Hair Trap, Pop-Up Drain Filter for 1.3 - 1.6 Inch","GRR1","US","5.43","5.12","2.4","inches","0.46","pounds","0.0386","cubic feet","Standard-Size","1.18","0.0","0.0441","2023-02","0.87","USD","0.0384","--","N","N","0.0","--","0.04"
"B0BJ7J8NF4","X003FLVCYP","365Home 2-Pack Universal Bathtub Stopper with Drain Hair Catcher, Upgraded Bathroom Shower Drain Hair Trap, Pop-Up Drain Filter for 1.3 - 1.6 Inch","GRR1","US","5.63","5.59","4.76","inches","0.97","pounds","0.0867","cubic feet","Standard-Size","2.0","0.0","0.1734","2023-02","0.87","USD","0.1508","--","N","N","0.0","--","0.0"
"B0BKL4QF8Z","X003GAJEUT","365Home 2-Pack Spoon and Lid Rest, Spoon Rest with Lid Holder, Kitchen Gadgets Accessories for Cooking","GRR1","US","8.35","6.73","2.2","inches","0.46","pounds","0.0715","cubic feet","Standard-Size","4.0","0.0","0.2862","2023-02","0.87","USD","0.249","--","N","N","0.0","--","0.0"
"B0BKL72T9P","X003GAN527","365Home Spoon and Lid Rest, Spoon Rest with Lid Holder and Spill-proof Lid Lifter, Kitchen Gadgets Accessories for Cooking","GRR1","US","7.2","6.22","1.06","inches","0.22","pounds","0.0275","cubic feet","Standard-Size","0.89","0.0","0.0245","2023-02","0.87","USD","0.0213","--","N","N","0.0","--","0.0"
"B0BG39X4ZF","X003K6AQYR","1TO3GO Dog Training Collar, No Pull Dog Collar with 4 Extra Links for Medium, Large and X-Large Dogs (A)","GRR1","US","6.5","6.4","1.2","inches","0.45","pounds","0.0289","cubic feet","Standard-Size","0.07","0.0","0.0021","2023-02","0.87","USD","0.0018","--","N","N","0.0","--","0.0"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger","GRR1","US","8.9","6.34","1.77","inches","0.37","pounds","0.0578","cubic feet","Standard-Size","0.25","0.0","0.0144","2023-02","0.87","USD","0.0126","--","N","N","0.0","--","0.0"
"B0BPX7H7R7","X003KIPJ6F","365Home 3-Pack 3 in 1 Multifunctional Cleaning Brush, Bottle Gap Cleaner Brush, Cup Lid Cleaning Brush, Mini Brush Cleaner for Home, Kitchen, Travel","GRR1","US","6.06","4.65","0.94","inches","0.02","pounds","0.0153","cubic feet","Standard-Size","4.0","0.0","0.0613","2023-02","0.87","USD","0.0533","--","N","N","0.0","--","0.0"
"B0BR3PJZJ4","X003KX4KVZ","365Home 2-Pack Spoon and Lid Rest, Spoon Rest with Lid Holder and 2-Pack Spill-proof Lid Lifter, Kitchen Gadgets Accessories for Cooking","GRR1","US","8.19","7.72","2.56","inches","0.53","pounds","0.0937","cubic feet","Standard-Size","0.96","0.0","0.0903","2023-02","0.87","USD","0.0786","--","N","N","0.0","--","0.0"
"B0BKL72T9P","X003KZP4SV","365Home Spoon and Lid Rest, Spoon Rest with Lid Holder and Spill-proof Lid Lifter, Kitchen Gadgets Accessories for Cooking","GRR1","US","7.2","6.22","1.06","inches","0.22","pounds","0.0275","cubic feet","Standard-Size","2.0","0.0","0.0549","2023-02","0.87","USD","0.0478","--","N","N","0.0","--","0.0"
"B07JD2H5KC","X001X335DX","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Craft Dollhouse Decoration, Cake Topper, Cake Decoration (2 x 1.4 inches)","GYR1","US","4.65","3.31","0.94","inches","0.04","pounds","0.0084","cubic feet","Standard-Size","0.75","0.0","0.0063","2023-02","0.87","USD","0.0055","--","N","N","0.0","--","0.0"
"B07KX5LWHM","X001YSJJJB","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Silver & Blue)","GYR1","US","6.22","3.9","1.14","inches","0.18","pounds","0.016","cubic feet","Standard-Size","0.11","0.0","0.0011","2023-02","0.87","USD","0.001","--","N","N","0.0","--","0.04"
"B07KX5V1LC","X001YUO5YX","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Blue)","GYR1","US","5.05","4.0","1.02","inches","0.1","pounds","0.0119","cubic feet","Standard-Size","0.36","0.0","0.0043","2023-02","0.87","USD","0.0037","--","N","N","0.0","--","0.0"
"B07V278VJ1","X0028N5BQ1","Nidavellir Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","GYR1","US","3.2","1.8","0.04","inches","0.5","pounds","1.0E-4","cubic feet","Standard-Size","1.79","0.0","2.0E-4","2023-02","0.87","USD","2.0E-4","--","N","N","0.0","--","0.0"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","GYR1","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","1.21","0.0","0.0101","2023-02","0.87","USD","0.0088","--","N","N","0.0","--","0.04"
"B07V5FRPQR","X0028QCO2R","VNFLY Glove Keychain Glove Key Ring, Cool Gifts for Men, Husband, Boyfriend","GYR1","US","4.37","1.65","1.34","inches","0.12","pounds","0.0056","cubic feet","Standard-Size","6.54","0.0","0.0366","2023-02","0.87","USD","0.0318","--","N","N","0.0","--","0.0"
"B07XX87R29","X002BC0MTF","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","GYR1","US","7.64","4.33","2.64","inches","0.33","pounds","0.0505","cubic feet","Standard-Size","1.71","0.0","0.083","2023-02","0.87","USD","0.0722","--","N","N","0.0","--","0.07"
"B07XX6TFN3","X002BC0MVN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Bronze Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","GYR1","US","9.61","5.0","2.09","inches","0.44","pounds","0.0581","cubic feet","Standard-Size","0.07","0.0","0.0042","2023-02","0.87","USD","0.0036","--","N","N","0.0","--","0.0"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","GYR1","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","1.0","0.0","0.0035","2023-02","0.87","USD","0.0031","--","N","N","0.0","--","0.0"
"B08HWTQCLL","X002NATMU5","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","GYR1","US","2.28","1.73","0.55","inches","0.04","pounds","0.0013","cubic feet","Standard-Size","1.0","0.0","0.0013","2023-02","0.87","USD","0.0011","--","N","N","0.0","--","0.0"
"B08Y5PSHJ9","X002TPQ8ZL","365Home Multifunction Barbecue Meat Skewer Machine BBQ Meat String Device Quick Portable Meat Skewer Box Easy Skewer Tools Kebab Maker BBQ Gadget","GYR1","US","7.4","5.24","1.61","inches","0.24","pounds","0.0361","cubic feet","Standard-Size","0.04","0.0","0.0013","2023-02","0.87","USD","0.0011","--","N","N","0.0","--","0.0"
"B08ZNH5HQP","X002UDI1VV","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (3 White)","GYR1","US","7.32","4.88","3.23","inches","0.22","pounds","0.0668","cubic feet","Standard-Size","1.0","0.0","0.0668","2023-02","0.87","USD","0.0581","--","N","N","0.0","--","0.0"
"B0B42L59Q7","X003A8B6O9","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Roller Cutter and Manual Instruction","GYR1","US","13.66","10.47","1.3","inches","0.95","pounds","0.1076","cubic feet","Standard-Size","0.07","0.0","0.0038","2023-02","0.87","USD","0.0033","--","N","N","0.0","--","0.04"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","GYR1","US","11.89","11.57","0.63","inches","0.71","pounds","0.0502","cubic feet","Standard-Size","35.14","0.0","1.7608","2023-02","0.87","USD","1.5319","--","N","N","0.0","--","0.04"
"B0BG8CXVYP","X003FFCYHZ","365Home 2-Pack Colorful Rotating Magic Ball Light, Magic Light Bulb with Sockets, Plug in Disco Ball Light Bulb for Home Room Dance Parties","GYR1","US","7.72","5.35","4.06","inches","0.64","pounds","0.097","cubic feet","Standard-Size","9.61","0.0","0.9323","2023-02","0.87","USD","0.8111","--","N","N","0.0","--","0.0"
"B0BMWZVTKR","X003IWFZDP","365Home 2-Pack Colorful Rotating Magic Ball Light, Magic Light Bulb with Sockets, Plug in Disco Ball Light Bulb for Home Room Dance Parties","GYR1","US","7.95","6.06","4.29","inches","0.71","pounds","0.1196","cubic feet","Standard-Size","16.07","0.0","1.9222","2023-02","0.87","USD","1.6735","--","N","N","0.0","--","0.0"
"B0BC82J65L","X003DL3WIL","365Home 2-Pack Multifunctional Vegetable Chopper Dicing & Slitting, Veggie Peeler Chopper Dicer With Container, Cucumber Carrot Potato Onion Apple Peeler Chopper Dicer Slicer Cutter Tool","HDC3","US","8.71","6.38","4.14","inches","1.6","pounds","0.1331","cubic feet","Standard-Size","30.0","0.0","3.9941","2023-02","0.87","USD","3.47","--","N","N","0.0","--","0.0"
"B07KX67LZR","X001YNIGL3","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Silver)","HOU2","US","6.5","2.25","1.2","inches","0.1","pounds","0.0102","cubic feet","Standard-Size","1.0","0.0","0.0102","2023-02","0.87","USD","0.0088","--","N","N","0.0","--","0.0"
"B07KX5LWHM","X001YSJJJB","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Silver & Blue)","HOU2","US","6.22","3.9","1.14","inches","0.18","pounds","0.016","cubic feet","Standard-Size","1.0","0.0","0.016","2023-02","0.87","USD","0.0139","--","N","N","0.0","--","0.0"
"B07KX5V1LC","X001YUO5YX","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Blue)","HOU2","US","5.05","4.0","1.02","inches","0.1","pounds","0.0119","cubic feet","Standard-Size","0.04","0.0","4.0E-4","2023-02","0.87","USD","4.0E-4","--","N","N","0.0","--","0.0"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU2","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","0.75","0.0","0.0058","2023-02","0.87","USD","0.0051","--","N","N","0.0","--","0.07"
"B07V3C477B","X0028QD3SV","VNFLY Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","HOU2","US","3.2","1.4","1.0","inches","0.1","pounds","0.0026","cubic feet","Standard-Size","0.25","0.0","6.0E-4","2023-02","0.87","USD","6.0E-4","--","N","N","0.0","--","0.0"
"B07XX7P9F6","X002BBZPYN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU2","US","6.46","5.28","2.2","inches","0.35","pounds","0.0434","cubic feet","Standard-Size","0.11","0.0","0.0047","2023-02","0.87","USD","0.004","--","N","N","0.0","--","0.0"
"B07XX7TK7N","X002BC00R9","Nidavellir 2-Pack Fist Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU2","US","5.7","2.9","1.6","inches","0.55","pounds","0.0153","cubic feet","Standard-Size","0.61","0.0","0.0093","2023-02","0.87","USD","0.0081","--","N","N","0.0","--","0.0"
"B07XX87R29","X002BC0MTF","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU2","US","7.64","4.33","2.64","inches","0.33","pounds","0.0505","cubic feet","Standard-Size","0.07","0.0","0.0036","2023-02","0.87","USD","0.0031","--","N","N","0.0","--","0.0"
"B07XX6TFN3","X002BC0MVN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Bronze Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU2","US","9.61","5.0","2.09","inches","0.44","pounds","0.0581","cubic feet","Standard-Size","0.04","0.0","0.0021","2023-02","0.87","USD","0.0018","--","N","N","0.0","--","0.0"
"B07Y8CDXX7","X002BMAK6F","365Home 3-Pack Bronze Glove Keychain Silver Hammer Keychain Red Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","HOU2","US","5.16","4.65","1.22","inches","0.04","pounds","0.0169","cubic feet","Standard-Size","0.43","0.0","0.0073","2023-02","0.87","USD","0.0063","--","N","N","0.0","--","0.0"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","HOU2","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","0.54","0.0","0.0014","2023-02","0.87","USD","0.0012","--","N","N","0.0","--","0.14"
"B08HWTY667","X002NAFPDX","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","HOU2","US","2.0","2.0","0.4","inches","0.05","pounds","9.0E-4","cubic feet","Standard-Size","0.5","0.0","5.0E-4","2023-02","0.87","USD","4.0E-4","--","N","N","0.0","--","0.0"
"B08HWTQCLL","X002NATMU5","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","HOU2","US","2.28","1.73","0.55","inches","0.04","pounds","0.0013","cubic feet","Standard-Size","0.21","0.0","2.0E-4","2023-02","0.87","USD","2.0E-4","--","N","N","0.0","--","0.04"
"B08XWYPR76","X002TMOWQB","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 Black)","HOU2","US","4.61","3.58","1.77","inches","0.04","pounds","0.0169","cubic feet","Standard-Size","1.0","0.0","0.0169","2023-02","0.87","USD","0.0147","--","N","N","0.0","--","0.0"
"B08Y5PSHJ9","X002TPQ8ZL","365Home Multifunction Barbecue Meat Skewer Machine BBQ Meat String Device Quick Portable Meat Skewer Box Easy Skewer Tools Kebab Maker BBQ Gadget","HOU2","US","7.4","5.24","1.61","inches","0.24","pounds","0.0361","cubic feet","Standard-Size","0.07","0.0","0.0013","2023-02","0.87","USD","0.0011","--","N","N","0.0","--","0.04"
"B08ZNH5HQP","X002UDI1VV","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (3 White)","HOU2","US","7.32","4.88","3.23","inches","0.22","pounds","0.0668","cubic feet","Standard-Size","1.29","0.0","0.0858","2023-02","0.87","USD","0.0747","--","N","N","0.0","--","0.0"
"B08ZNH2YZW","X002UDI1W5","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Black & 2 White)","HOU2","US","7.72","5.28","2.6","inches","0.31","pounds","0.0613","cubic feet","Standard-Size","0.25","0.0","0.0153","2023-02","0.87","USD","0.0133","--","N","N","0.0","--","0.0"
"B08ZNJQ2CN","X002UDIWNX","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (3 Black)","HOU2","US","8.9","5.24","2.83","inches","0.33","pounds","0.0764","cubic feet","Standard-Size","2.0","0.0","0.1528","2023-02","0.87","USD","0.1329","--","N","N","0.0","--","0.0"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","HOU2","US","11.89","11.57","0.63","inches","0.71","pounds","0.0502","cubic feet","Standard-Size","8.93","0.0","0.4478","2023-02","0.87","USD","0.3896","--","N","N","0.0","--","0.0"
"B0BC8YQDHF","X003DL1VHZ","365Home 2-Pack Vegetable Green Bean Onion Pepper Cutter Slicer Frencher Shredder, 3-in-1 Multifunctional Fruit Vegetable Apple Cucumber Tomato Carrot Potato Peeler with Rotating Head","HOU2","US","4.96","4.02","2.68","inches","0.2","pounds","0.0309","cubic feet","Standard-Size","1.0","0.0","0.0309","2023-02","0.87","USD","0.0269","--","N","N","0.0","--","0.0"
"B0BC8XM5TQ","X003DL1VI9","365Home 2-Pack Fruit Vegetable Peeler with Container, Veggie Apple Cucumber Carrot Potato Peeler Hand, Green Bean Onion Pepper Cutter Slicer Frencher Shredder","HOU2","US","6.77","5.87","2.36","inches","0.26","pounds","0.0543","cubic feet","Standard-Size","1.0","0.0","0.0543","2023-02","0.87","USD","0.0472","--","N","N","0.0","--","0.0"
"B0BC8WZ3YB","X003DL3PLF","365Home Multifunction Vegetable Bean Slicer Cutter Dicer Knife, Long French Bean Shredder Grater, Vegetable 3 In 1 Peeler With Storage, Kitchen Hand Tool","HOU2","US","5.83","3.39","2.24","inches","0.15","pounds","0.0256","cubic feet","Standard-Size","1.0","0.0","0.0256","2023-02","0.87","USD","0.0223","--","N","N","0.0","--","0.0"
"B0BHVP5HFS","X003FHUO7P","365Home Car Window Breaker Seatbelt Cutter, 3-in-1 Glass Breaker and Seat Belt Cutter, Car Emergency Escape Tool with User Manual for Land and Underwater (Green)","HOU2","US","4.76","3.07","1.26","inches","0.09","pounds","0.0107","cubic feet","Standard-Size","1.0","0.0","0.0107","2023-02","0.87","USD","0.0093","--","N","N","0.0","--","0.0"
"B0BNSWKG5N","X003K4UJW3","365Home 12 Packs Macaron Mobile Phone Screen Cleaning Keychain Wipes, Eyeglass Brush Cleaner, Computer Laptop Cell Phone Screen Cleaner Tool - Glass Cleaning Cloth","HOU2","US","5.04","4.02","1.61","inches","0.2","pounds","0.0189","cubic feet","Standard-Size","2.71","0.0","0.0512","2023-02","0.87","USD","0.0446","--","N","N","0.0","--","0.0"
"B0BPGJCJ4L","X003KCT0FR","365Home 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Pink)","HOU2","US","4.0","3.2","0.6","inches","0.45","pounds","0.0044","cubic feet","Standard-Size","0.07","0.0","3.0E-4","2023-02","0.87","USD","3.0E-4","--","N","N","0.0","--","0.0"
"B0BPGJWBX2","X003KCWVET","365Home 2-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Green, Orange)","HOU2","US","10.63","9.8","3.9","inches","1.01","pounds","0.2351","cubic feet","Standard-Size","6.75","0.0","1.587","2023-02","0.87","USD","1.3851","--","N","N","0.0","--","0.0"
"B0BPGC1SZD","X003KCYD63","365Home 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Yellow)","HOU2","US","8.9","4.65","3.23","inches","0.02","pounds","0.0774","cubic feet","Standard-Size","0.14","0.0","0.0111","2023-02","0.87","USD","0.0096","--","N","N","0.0","--","0.0"
"B0BPHXQM78","X003KD711B","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (White & Gray)","HOU2","US","4.49","3.5","1.57","inches","0.22","pounds","0.0143","cubic feet","Standard-Size","1.04","0.0","0.0143","2023-02","0.87","USD","0.0124","--","N","N","0.0","--","0.04"
"B0BPHZT4JJ","X003KD945H","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Black & Pink)","HOU2","US","4.13","3.31","1.46","inches","0.2","pounds","0.0116","cubic feet","Standard-Size","1.61","0.0","0.0182","2023-02","0.87","USD","0.0158","--","N","N","0.0","--","0.04"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger","HOU2","US","8.9","6.34","1.77","inches","0.37","pounds","0.0578","cubic feet","Standard-Size","0.29","0.0","0.0144","2023-02","0.87","USD","0.0126","--","N","N","0.0","--","0.04"
"B0BPX7H7R7","X003KIPJ6F","365Home 3-Pack 3 in 1 Multifunctional Cleaning Brush, Bottle Gap Cleaner Brush, Cup Lid Cleaning Brush, Mini Brush Cleaner for Home, Kitchen, Travel","HOU2","US","6.06","4.65","0.94","inches","0.02","pounds","0.0153","cubic feet","Standard-Size","5.0","0.0","0.0766","2023-02","0.87","USD","0.0667","--","N","N","0.0","--","0.0"
"B0BPXDG3VW","X003KIV21L","365Home 6-Pack 3 in 1 Multifunctional Cleaning Brush, Bottle Gap Cleaner Brush, Cup Lid Cleaning Brush and 2-Pack Straw Cleaner Brush, Bottle and Straw Brush Cleaning Set","HOU2","US","9.17","6.06","0.98","inches","0.68","pounds","0.0315","cubic feet","Standard-Size","7.0","0.0","0.2206","2023-02","0.87","USD","0.1919","--","N","N","0.0","--","0.0"
"B0BR3PJZJ4","X003KX4KVZ","365Home 2-Pack Spoon and Lid Rest, Spoon Rest with Lid Holder and 2-Pack Spill-proof Lid Lifter, Kitchen Gadgets Accessories for Cooking","HOU2","US","8.19","7.72","2.56","inches","0.53","pounds","0.0937","cubic feet","Standard-Size","1.61","0.0","0.1505","2023-02","0.87","USD","0.131","--","N","N","0.0","--","0.0"
"B0BKL72T9P","X003KZP4SV","365Home Spoon and Lid Rest, Spoon Rest with Lid Holder and Spill-proof Lid Lifter, Kitchen Gadgets Accessories for Cooking","HOU2","US","7.2","6.22","1.06","inches","0.22","pounds","0.0275","cubic feet","Standard-Size","1.43","0.0","0.0392","2023-02","0.87","USD","0.0341","--","N","N","0.0","--","0.0"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","HOU3","US","11.89","11.57","0.63","inches","0.71","pounds","0.0502","cubic feet","Standard-Size","0.21","0.0","0.0107","2023-02","0.87","USD","0.0096","--","N","N","0.0","--","0.0"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","HOU3","US","11.89","11.57","0.63","inches","0.71","pounds","0.0502","cubic feet","Standard-Size","0.14","0.0","0.0072","2023-02","0.87","USD","0.0064","--","N","N","0.0","--","0.0"
"B0BC82J65L","X003DL3WIL","365Home 2-Pack Multifunctional Vegetable Chopper Dicing & Slitting, Veggie Peeler Chopper Dicer With Container, Cucumber Carrot Potato Onion Apple Peeler Chopper Dicer Slicer Cutter Tool","HOU3","US","8.71","6.38","4.14","inches","1.6","pounds","0.1331","cubic feet","Standard-Size","0.32","0.0","0.0428","2023-02","0.87","USD","0.0384","--","N","N","0.0","--","0.0"
"B0BG8BRNGQ","X003FFFDUP","365Home Colorful Rotating Magic Ball Light, Magic Light Bulb with Sockets, USB Disco Light for Home Room Dance Parties","HOU3","US","6.26","4.06","4.02","inches","0.51","pounds","0.0591","cubic feet","Standard-Size","0.11","0.0","0.0063","2023-02","0.87","USD","0.0056","--","N","N","0.0","--","0.0"
"B07GLJ2YNF","X001X2JGO1","VNFLY Axe Keychain Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","HOU6","US","5.59","4.06","0.43","inches","0.07","pounds","0.0056","cubic feet","Standard-Size","46.57","0.0","0.2628","2023-02","0.87","USD","0.2286","--","N","N","0.0","--","0.04"
"B07JD2H5KC","X001X335DX","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Craft Dollhouse Decoration, Cake Topper, Cake Decoration (2 x 1.4 inches)","HOU6","US","4.65","3.31","0.94","inches","0.04","pounds","0.0084","cubic feet","Standard-Size","1.79","0.0","0.0147","2023-02","0.87","USD","0.0127","--","N","N","0.0","--","0.04"
"B07KX67LZR","X001YNIGL3","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Silver)","HOU6","US","6.5","2.25","1.2","inches","0.1","pounds","0.0102","cubic feet","Standard-Size","1.0","0.0","0.0102","2023-02","0.87","USD","0.0088","--","N","N","0.0","--","0.0"
"B07KX5LWHM","X001YSJJJB","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Silver & Blue)","HOU6","US","6.22","3.9","1.14","inches","0.18","pounds","0.016","cubic feet","Standard-Size","0.07","0.0","6.0E-4","2023-02","0.87","USD","5.0E-4","--","N","N","0.0","--","0.04"
"B07KX5V1LC","X001YUO5YX","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Blue)","HOU6","US","5.05","4.0","1.02","inches","0.1","pounds","0.0119","cubic feet","Standard-Size","0.96","0.0","0.0115","2023-02","0.87","USD","0.01","--","N","N","0.0","--","0.0"
