"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_rate","currency","estimated_monthly_storage_fee","dangerous_goods_storage_type","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B07JD2H5KC","X001X335DX","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Craft Dollhouse Decoration, Cake Topper, Cake Decoration (2 x 1.4 inches)","GYR1","US","9.41","5.79","0.94","inches","0.06","pounds","0.0298","cubic feet","Standard-Size","0.7","0.0","0.0208","2022-11","2.4","USD","0.0498","--","N","N","0.0","--","0.0"
"B07V278VJ1","X0028N5BQ1","Nidavellir Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","GYR1","US","3.2","1.8","0.04","inches","0.5","pounds","1.0E-4","cubic feet","Standard-Size","11.8","0.0","0.0016","2022-11","2.4","USD","0.0038","--","N","N","0.0","--","0.0"
"B07V5FRPQR","X0028QCO2R","VNFLY Glove Keychain Glove Key Ring, Cool Gifts for Men, Husband, Boyfriend","GYR1","US","4.37","1.65","1.34","inches","0.12","pounds","0.0056","cubic feet","Standard-Size","14.0","0.0","0.0784","2022-11","2.4","USD","0.1873","--","N","N","0.0","--","0.0"
"B07XX87R29","X002BC0MTF","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","GYR1","US","6.77","4.29","2.05","inches","0.37","pounds","0.0345","cubic feet","Standard-Size","14.53","0.0","0.5008","2022-11","2.4","USD","1.1999","--","N","N","0.0","--","0.0"
"B07XX6TFN3","X002BC0MVN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Bronze Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","GYR1","US","9.61","5.0","2.09","inches","0.44","pounds","0.0581","cubic feet","Standard-Size","0.13","0.0","0.0077","2022-11","2.4","USD","0.0185","--","N","N","0.0","--","0.0"
"B08CXG45F4","X002L0EXYR","365Home 2-Pack Hammer Keychain and Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","GYR1","US","5.7","4.6","1.0","inches","0.17","pounds","0.0152","cubic feet","Standard-Size","0.3","0.0","0.0046","2022-11","2.4","USD","0.0109","--","N","N","0.0","--","0.0"
"B08ZNH2YZW","X002UDI1W5","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Black & 2 White)","GYR1","US","7.72","5.28","2.6","inches","0.31","pounds","0.0613","cubic feet","Standard-Size","0.03","0.0","0.002","2022-11","2.4","USD","0.0049","--","N","N","0.0","--","0.0"
"B09FPZNRX9","X0030CGYG5","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Blacks)","GYR1","US","4.88","3.62","2.8","inches","0.13","pounds","0.0286","cubic feet","Standard-Size","1.0","0.0","0.0286","2022-11","2.4","USD","0.0684","--","N","N","0.0","--","0.0"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Clear Acrylic Bowl Wrap, Sewing Pattern Templates for Quilting with Needle Set and Manual Instruction","GYR1","US","11.89","11.57","0.63","inches","0.73","pounds","0.0502","cubic feet","Standard-Size","0.7","0.0","0.0351","2022-11","2.4","USD","0.0839","--","N","N","0.0","--","0.0"
"B0BG8CXVYP","X003FFCYHZ","365Home 2PCS Colorful Rotating Magic Ball Light, Colorful Magic Lamp Light with Socket, Plug in Disco Ball Light for Home Room Dance Parties","GYR1","US","7.72","5.35","4.06","inches","0.64","pounds","0.097","cubic feet","Standard-Size","0.17","0.0","0.0065","2022-11","2.4","USD","0.0155","--","N","N","0.0","--","0.1"
"B07JD2H5KC","X001X335DX","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Craft Dollhouse Decoration, Cake Topper, Cake Decoration (2 x 1.4 inches)","HOU2","US","9.41","5.79","0.94","inches","0.06","pounds","0.0298","cubic feet","Standard-Size","0.8","0.0","0.0238","2022-11","2.4","USD","0.0572","--","N","N","0.0","--","0.0"
"B07V27BG9M","X0028ME04L","Nidavellir 2-Pack Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver & Bronze)","HOU2","US","4.96","3.43","1.14","inches","0.2","pounds","0.0112","cubic feet","Standard-Size","4.47","0.0","0.0498","2022-11","2.4","USD","0.1194","--","N","N","0.0","--","0.03"
"B07V1RBC2X","X0028O2PTV","VNFLY Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","HOU2","US","4.53","3.46","0.87","inches","0.09","pounds","0.0079","cubic feet","Standard-Size","1.97","0.0","0.0153","2022-11","2.4","USD","0.0366","--","N","N","0.0","--","0.03"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU2","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","1.87","0.0","0.0151","2022-11","2.4","USD","0.0363","--","N","N","0.0","--","0.1"
"B07V5FRPQR","X0028QCO2R","VNFLY Glove Keychain Glove Key Ring, Cool Gifts for Men, Husband, Boyfriend","HOU2","US","4.37","1.65","1.34","inches","0.12","pounds","0.0056","cubic feet","Standard-Size","1.0","0.0","0.0056","2022-11","2.4","USD","0.0134","--","N","N","0.0","--","0.0"
"B07V3C477B","X0028QD3SV","VNFLY Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","HOU2","US","3.2","1.4","1.0","inches","0.1","pounds","0.0026","cubic feet","Standard-Size","4.0","0.0","0.0104","2022-11","2.4","USD","0.0249","--","N","N","0.0","--","0.0"
"B07XM2WL3W","X002BBZ4MB","Nidavellir 2-Pack Fist Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU2","US","5.9","3.6","2.6","inches","0.6","pounds","0.032","cubic feet","Standard-Size","3.0","0.0","0.0959","2022-11","2.4","USD","0.2301","--","N","N","0.0","--","0.0"
"B07XX7P9F6","X002BBZPYN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU2","US","6.46","5.28","2.2","inches","0.35","pounds","0.0434","cubic feet","Standard-Size","5.37","0.0","0.2331","2022-11","2.4","USD","0.5593","--","N","N","0.0","--","0.0"
"B07XX85V64","X002BBZSCH","Nidavellir Fist Beer Opener and Bronze Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU2","US","5.75","3.46","2.36","inches","0.56","pounds","0.0272","cubic feet","Standard-Size","1.5","0.0","0.0408","2022-11","2.4","USD","0.098","--","N","N","0.0","--","0.0"
"B07XX7TK7N","X002BC00R9","Nidavellir 2-Pack Fist Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU2","US","5.7","2.9","1.6","inches","0.55","pounds","0.0153","cubic feet","Standard-Size","0.07","0.0","5.0E-4","2022-11","2.4","USD","0.0012","--","N","N","0.0","--","0.03"
"B07XX87R29","X002BC0MTF","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU2","US","6.77","4.29","2.05","inches","0.37","pounds","0.0345","cubic feet","Standard-Size","10.6","0.0","0.3618","2022-11","2.4","USD","0.8637","--","N","N","0.0","--","0.1"
"B07Y2C5KM3","X002BGVME5","365Home 3-Pack Silver Hammer Keychain Bronze Glove Keychain Silver Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","HOU2","US","5.08","3.31","0.94","inches","0.28","pounds","0.0092","cubic feet","Standard-Size","1.0","0.0","0.0092","2022-11","2.4","USD","0.022","--","N","N","0.0","--","0.0"
"B07Y8CDXX7","X002BMAK6F","365Home 3-Pack Bronze Glove Keychain Silver Hammer Keychain Red Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","HOU2","US","5.16","4.65","1.22","inches","0.04","pounds","0.0169","cubic feet","Standard-Size","1.87","0.0","0.0311","2022-11","2.4","USD","0.0745","--","N","N","0.0","--","0.03"
"B07Y8B8RF8","X002BMBDKR","365Home 2-Pack Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","HOU2","US","5.5","1.7","1.6","inches","0.31","pounds","0.0087","cubic feet","Standard-Size","0.93","0.0","0.0081","2022-11","2.4","USD","0.0194","--","N","N","0.0","--","0.0"
"B07Y8DR1KJ","X002BMC33N","365Home 3-Pack Silver Axe Keychain Red Glove Keychain Silver Hammer Keychain, Cool Gifts for Men, Husband, Boyfriend","HOU2","US","5.31","3.86","1.14","inches","0.3","pounds","0.0135","cubic feet","Standard-Size","1.0","0.0","0.0135","2022-11","2.4","USD","0.0325","--","N","N","0.0","--","0.0"
"B07Z779DMH","X002CII6L9","365Home Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Red Copper)","HOU2","US","3.0","2.0","1.0","inches","0.1","pounds","0.0035","cubic feet","Standard-Size","2.0","0.0","0.0068","2022-11","2.4","USD","0.0164","--","N","N","0.0","--","0.03"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","HOU2","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","0.27","0.0","7.0E-4","2022-11","2.4","USD","0.0017","--","N","N","0.0","--","0.07"
"B08CXG45F4","X002L0EXYR","365Home 2-Pack Hammer Keychain and Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","HOU2","US","5.7","4.6","1.0","inches","0.17","pounds","0.0152","cubic feet","Standard-Size","16.73","0.0","0.2529","2022-11","2.4","USD","0.6069","--","N","N","0.0","--","0.07"
"B08HWTY667","X002NAFPDX","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","HOU2","US","2.0","2.0","0.4","inches","0.05","pounds","9.0E-4","cubic feet","Standard-Size","1.77","0.0","0.0016","2022-11","2.4","USD","0.0039","--","N","N","0.0","--","0.03"
"B08HWTQCLL","X002NATMU5","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","HOU2","US","2.28","1.73","0.55","inches","0.04","pounds","0.0013","cubic feet","Standard-Size","1.0","0.0","0.0013","2022-11","2.4","USD","0.003","--","N","N","0.0","--","0.0"
"B08XWY4F7C","X002TM7I8Z","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 Black & 1 White)","HOU2","US","6.97","4.06","2.83","inches","0.15","pounds","0.0463","cubic feet","Standard-Size","1.0","0.0","0.0463","2022-11","2.4","USD","0.1112","--","N","N","0.0","--","0.0"
"B08XWYPR76","X002TMOWQB","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 Black)","HOU2","US","4.61","3.58","1.77","inches","0.04","pounds","0.0169","cubic feet","Standard-Size","1.0","0.0","0.0169","2022-11","2.4","USD","0.0406","--","N","N","0.0","--","0.0"
"B08Y5PSHJ9","X002TPQ8ZL","365Home Multifunction Barbecue Meat Skewer Machine BBQ Meat String Device Quick Portable Meat Skewer Box Easy Skewer Tools Kebab Maker BBQ Gadget","HOU2","US","7.4","5.24","1.61","inches","0.24","pounds","0.0361","cubic feet","Standard-Size","1.0","0.0","0.0361","2022-11","2.4","USD","0.0867","--","N","N","0.0","--","0.0"
"B072JN8C2Q","X002UDBVHR","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 White)","HOU2","US","7.99","5.0","3.11","inches","0.29","pounds","0.0719","cubic feet","Standard-Size","1.0","0.0","0.0719","2022-11","2.4","USD","0.1726","--","N","N","0.0","--","0.0"
"B08ZNH5HQP","X002UDI1VV","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (3 White)","HOU2","US","7.32","4.88","3.23","inches","0.22","pounds","0.0668","cubic feet","Standard-Size","1.0","0.0","0.0668","2022-11","2.4","USD","0.1603","--","N","N","0.0","--","0.0"
"B08ZNH2YZW","X002UDI1W5","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Black & 2 White)","HOU2","US","7.72","5.28","2.6","inches","0.31","pounds","0.0613","cubic feet","Standard-Size","1.0","0.0","0.0593","2022-11","2.4","USD","0.1423","--","N","N","0.0","--","0.03"
"B08ZNJQ2CN","X002UDIWNX","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (3 Black)","HOU2","US","8.9","5.24","2.83","inches","0.33","pounds","0.0764","cubic feet","Standard-Size","2.0","0.0","0.1528","2022-11","2.4","USD","0.3666","--","N","N","0.0","--","0.0"
"B08ZNHTDXB","X002UDIWO7","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 Black)","HOU2","US","7.68","5.51","3.03","inches","0.29","pounds","0.0742","cubic feet","Standard-Size","1.0","0.0","0.0742","2022-11","2.4","USD","0.1781","--","N","N","0.0","--","0.0"
"B09FPZNRX9","X0030CGYG5","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Blacks)","HOU2","US","4.88","3.62","2.8","inches","0.13","pounds","0.0286","cubic feet","Standard-Size","0.67","0.0","0.0191","2022-11","2.4","USD","0.0458","--","N","N","0.0","--","0.0"
"B099RHR9PS","X0032LLH07","365Home Bamboo Silverware Organizer Countertop, Flatware Caddy, Bamboo Utensil Holder for Party, Kitchen Table, Farmhouse","HOU2","US","15.0","6.5","4.75","inches","2.05","pounds","0.268","cubic feet","Standard-Size","0.07","0.0","0.0089","2022-11","2.4","USD","0.0214","--","N","N","0.0","--","0.03"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Clear Acrylic Bowl Wrap, Sewing Pattern Templates for Quilting with Needle Set and Manual Instruction","HOU2","US","11.89","11.57","0.63","inches","0.73","pounds","0.0502","cubic feet","Standard-Size","0.47","0.0","0.0234","2022-11","2.4","USD","0.0562","--","N","N","0.0","--","0.0"
"B0B42JF83D","X003A8K93X","365Home Bowl Cozy Pattern Template, Clear Acrylic Bowl Wrap, Sewing Templates for Quilting with Needle Set, Rotary Cutter and Manual Instruction","HOU2","US","8.94","8.7","0.59","inches","0.29","pounds","0.0266","cubic feet","Standard-Size","1.0","0.0","0.0266","2022-11","2.4","USD","0.0637","--","N","N","0.0","--","0.0"
"B0BG8CBNSL","X003FF72R7","365Home Colorful Rotating Magic Ball Light, Colorful Magic Lamp Light with Socket, Plug in Disco Ball Light for Home Room Dance Parties","HOU2","US","5.2","3.82","3.82","inches","0.26","pounds","0.0439","cubic feet","Standard-Size","1.07","0.0","0.0468","2022-11","2.4","USD","0.1124","--","N","N","0.0","--","0.0"
"B0BFW2SP3B","X003FHIG2F","365Home 4-Pack Car Window Breaker Seatbelt Cutter, 3-in-1 Glass Breaker and Seat Belt Cutter, Car Emergency Escape Tool with User Manual for Land and Underwater (Black Red Blue Yellow)","HOU2","US","6.61","5.35","2.44","inches","0.4","pounds","0.0499","cubic feet","Standard-Size","0.73","0.17","0.02","2022-11","2.4","USD","0.0479","--","N","N","0.00798953148148148","FBA_NEW_SELECTION:0.008","0.1"
"B0BHVP5HFS","X003FHUO7P","365Home Car Window Breaker Seatbelt Cutter, 3-in-1 Glass Breaker and Seat Belt Cutter, Car Emergency Escape Tool with User Manual for Land and Underwater (Green)","HOU2","US","5.0","4.7","1.5","inches","0.09","pounds","0.0204","cubic feet","Standard-Size","0.57","0.0","0.0088","2022-11","2.4","USD","0.0212","--","N","N","0.006527777777777777","FBA_NEW_SELECTION:0.0065","0.0"
"B0BJ7GDT6M","X003FLQ9Z7","365Home Universal Bathtub Stopper with Drain Hair Catcher, Upgraded Bathroom Shower Drain Hair Trap, Pop-Up Drain Filter for 1.6 - 2.0 Inch","HOU2","US","5.55","5.24","2.32","inches","0.44","pounds","0.039","cubic feet","Standard-Size","0.67","0.0","0.026","2022-11","2.4","USD","0.0625","--","N","N","0.0","--","0.0"
"B0BKL7K78S","X003GAH0HN","365Home Spoon Rest for Kitchen Counter, Lid Holder for Pots, Spatula Ladle Pot Lid Utensil Rest for stove top, Kitchen Gadgets Accessories for Cooking","HOU2","US","7.36","6.26","1.1","inches","0.22","pounds","0.0293","cubic feet","Standard-Size","0.4","0.0","0.0117","2022-11","2.4","USD","0.0282","--","N","N","0.0","--","0.0"
"B0BKL4QF8Z","X003GAJEUT","365Home 2Pcs Spoon Rest for Kitchen Counter, Lid Holder for Pots, Spatula Ladle Pot Lid Utensil Rest for stove top, Kitchen Gadgets Accessories for Cooking","HOU2","US","7.64","7.13","2.01","inches","0.46","pounds","0.0634","cubic feet","Standard-Size","0.47","0.0","0.0296","2022-11","2.4","USD","0.071","--","N","N","0.0","--","0.0"
"B0BKL72T9P","X003GAN527","365Home Spoon Rest for Kitchen Counter, Lid Holder for Pots, Spatula Ladle Pot Lid Utensil Rest for stove top, Kitchen Gadgets Accessories for Cooking","HOU2","US","7.2","6.22","1.06","inches","0.22","pounds","0.0275","cubic feet","Standard-Size","0.47","0.0","0.0128","2022-11","2.4","USD","0.0308","--","N","N","0.0","--","0.0"
"B072JN8C2Q","X002UDBVHR","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 White)","HOU3","US","7.99","5.0","3.11","inches","0.29","pounds","0.0719","cubic feet","Standard-Size","0.13","0.0","0.0096","2022-11","2.4","USD","0.02","--","N","N","0.0","--","0.0"
"B07GLJ2YNF","X001X2JGO1","VNFLY Axe Keychain Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","HOU6","US","5.59","4.06","0.43","inches","0.07","pounds","0.0056","cubic feet","Standard-Size","54.93","0.0","0.3097","2022-11","2.4","USD","0.7432","--","N","N","0.0","--","0.1"
"B07JD2H5KC","X001X335DX","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Craft Dollhouse Decoration, Cake Topper, Cake Decoration (2 x 1.4 inches)","HOU6","US","9.41","5.79","0.94","inches","0.06","pounds","0.0298","cubic feet","Standard-Size","4.7","0.0","0.139","2022-11","2.4","USD","0.3335","--","N","N","0.0","--","0.03"
"B07KX5LWHM","X001YSJJJB","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Silver & Blue)","HOU6","US","6.22","3.9","1.14","inches","0.18","pounds","0.016","cubic feet","Standard-Size","1.0","0.0","0.016","2022-11","2.4","USD","0.0384","--","N","N","0.0","--","0.0"
"B07RYPBYPV","X0026HUHVX","VNFLY Magnetic Hammer Shaped Beer Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","HOU6","US","6.69","3.82","2.2","inches","0.35","pounds","0.0325","cubic feet","Standard-Size","7.47","0.0","0.2386","2022-11","2.4","USD","0.5726","--","N","N","0.0","--","0.13"
"B07RXNQPR9","X0028ERDOX","VNFLY Magnetic Hammer Shaped Beer Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","HOU6","US","8.39","4.84","2.01","inches","0.31","pounds","0.0472","cubic feet","Standard-Size","1.0","0.0","0.0472","2022-11","2.4","USD","0.1134","--","N","N","0.0","--","0.0"
"B07V278VJ1","X0028N5BQ1","Nidavellir Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU6","US","3.2","1.8","0.04","inches","0.5","pounds","1.0E-4","cubic feet","Standard-Size","17.0","0.0","0.0023","2022-11","2.4","USD","0.0054","--","N","N","0.0","--","0.0"
"B07V1RBC2X","X0028O2PTV","VNFLY Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","HOU6","US","4.53","3.46","0.87","inches","0.09","pounds","0.0079","cubic feet","Standard-Size","26.53","0.0","0.2091","2022-11","2.4","USD","0.5019","--","N","N","0.0","--","0.03"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU6","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","9.37","0.0","0.0794","2022-11","2.4","USD","0.1905","--","N","N","0.0","--","0.1"
"B07V5FRPQR","X0028QCO2R","VNFLY Glove Keychain Glove Key Ring, Cool Gifts for Men, Husband, Boyfriend","HOU6","US","4.37","1.65","1.34","inches","0.12","pounds","0.0056","cubic feet","Standard-Size","29.0","0.0","0.1623","2022-11","2.4","USD","0.3896","--","N","N","0.0","--","0.0"
"B07XM2WL3W","X002BBZ4MB","Nidavellir 2-Pack Fist Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU6","US","5.9","3.6","2.6","inches","0.6","pounds","0.032","cubic feet","Standard-Size","3.0","0.0","0.0959","2022-11","2.4","USD","0.2301","--","N","N","0.0","--","0.0"
"B07XX7P9F6","X002BBZPYN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU6","US","6.46","5.28","2.2","inches","0.35","pounds","0.0434","cubic feet","Standard-Size","14.2","0.0","0.6166","2022-11","2.4","USD","1.4799","--","N","N","0.0","--","0.0"
"B07XX85V64","X002BBZSCH","Nidavellir Fist Beer Opener and Bronze Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU6","US","5.75","3.46","2.36","inches","0.56","pounds","0.0272","cubic feet","Standard-Size","3.0","0.0","0.0817","2022-11","2.4","USD","0.196","--","N","N","0.0","--","0.0"
"B07XX7TK7N","X002BC00R9","Nidavellir 2-Pack Fist Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU6","US","5.7","2.9","1.6","inches","0.55","pounds","0.0153","cubic feet","Standard-Size","21.23","0.0","0.3199","2022-11","2.4","USD","0.7677","--","N","N","0.0","--","0.33"
"B07XX87R29","X002BC0MTF","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU6","US","6.77","4.29","2.05","inches","0.37","pounds","0.0345","cubic feet","Standard-Size","17.03","0.0","0.5834","2022-11","2.4","USD","1.4003","--","N","N","0.0","--","0.1"
"B07XX6TFN3","X002BC0MVN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Bronze Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU6","US","9.61","5.0","2.09","inches","0.44","pounds","0.0581","cubic feet","Standard-Size","7.9","0.0","0.4591","2022-11","2.4","USD","1.1019","--","N","N","0.0","--","0.0"
"B07XXCSFV1","X002BC42V9","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","HOU6","US","4.0","3.1","0.8","inches","0.05","pounds","0.0057","cubic feet","Standard-Size","2.0","0.0","0.0115","2022-11","2.4","USD","0.0276","--","N","N","0.0","--","0.0"
"B07XYXCKZ2","X002BER5QL","365Home 2-Pack Our First Home 2022 Keychain Housewarming Gift New Home Gift Realtor Closing Gifts (Our First Home 1)","HOU6","US","3.98","1.89","0.28","inches","0.04","pounds","0.0012","cubic feet","Standard-Size","2.0","0.0","0.0024","2022-11","2.4","USD","0.0059","--","N","N","0.0","--","0.0"
"B07Y2C5KM3","X002BGVME5","365Home 3-Pack Silver Hammer Keychain Bronze Glove Keychain Silver Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","HOU6","US","5.08","3.31","0.94","inches","0.28","pounds","0.0092","cubic feet","Standard-Size","1.0","0.0","0.0092","2022-11","2.4","USD","0.022","--","N","N","0.0","--","0.0"
"B07Y8CDXX7","X002BMAK6F","365Home 3-Pack Bronze Glove Keychain Silver Hammer Keychain Red Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","HOU6","US","5.16","4.65","1.22","inches","0.04","pounds","0.0169","cubic feet","Standard-Size","4.0","0.0","0.0678","2022-11","2.4","USD","0.1626","--","N","N","0.0","--","0.0"
"B07Y8B8RF8","X002BMBDKR","365Home 2-Pack Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","HOU6","US","5.5","1.7","1.6","inches","0.31","pounds","0.0087","cubic feet","Standard-Size","16.23","0.0","0.1405","2022-11","2.4","USD","0.3373","--","N","N","0.0","--","0.0"
"B07Y8DR1KJ","X002BMC33N","365Home 3-Pack Silver Axe Keychain Red Glove Keychain Silver Hammer Keychain, Cool Gifts for Men, Husband, Boyfriend","HOU6","US","5.31","3.86","1.14","inches","0.3","pounds","0.0135","cubic feet","Standard-Size","8.0","0.0","0.1084","2022-11","2.4","USD","0.2601","--","N","N","0.0","--","0.0"
"B07Z779DMH","X002CII6L9","365Home Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Red Copper)","HOU6","US","3.0","2.0","1.0","inches","0.1","pounds","0.0035","cubic feet","Standard-Size","25.43","0.0","0.0883","2022-11","2.4","USD","0.2119","--","N","N","0.0","--","0.0"
